Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
126	7	1	87	0.089	
126	7	1	184	0.076	
126	7	1	214	0.050	
126	7	1	211	0.056	
127	7	1	99	0.103	
127	7	1	147	0.044	
127	7	1	215	0.042	
127	7	1	250	0.030	
127	7	1	250	0.322	
128	7	1	45	0.212	
128	7	1	46	0.138	
128	7	1	122	0.299	
128	7	1	126	0.294	
128	7	1	176	0.075	
129	7	1	93	0.101	
129	7	1	49	0.114	
129	7	1	156	0.014	
129	7	1	250	0.032	
129	7	1	250	0.071	
130	7	1	134	0.090	
130	7	1	61	0.126	
130	7	1	250	0.048	
130	7	1	250	0.115	
130	7	1	250	0.054	
131	7	1	82	0.139	
131	7	1	76	0.138	
131	7	1	88	0.145	
131	7	1	89	0.106	
131	7	1	183	0.044	
132	7	1	114	0.119	
132	7	1	206	0.065	
132	7	1	133	0.077	
132	7	1	120	0.108	
132	7	1	90	0.104	
133	7	1	86	0.055	
133	7	1	134	0.075	
133	7	1	250	0.051	
133	7	1	156	0.060	
133	7	1	236	0.038	
134	7	1	70	0.138	
134	7	1	90	0.143	
134	7	1	108	0.086	
134	7	1	83	0.080	
134	7	1	106	0.098	
135	7	1	47	0.186	
135	7	1	46	0.179	
135	7	1	60	0.318	
135	7	1	53	0.233	
135	7	1	59	0.312	
136	7	1	111	0.082	
136	7	1	129	0.079	
136	7	1	119	0.114	
136	7	1	108	0.106	
136	7	1	127	0.095	
137	7	1	95	0.058	
137	7	1	83	0.073	
137	7	1	174	0.048	
137	7	1	146	0.064	
137	7	1	209	0.100	
138	7	1	140	0.061	
138	7	1	113	0.089	
138	7	1	171	0.080	
138	7	1	133	0.080	
138	7	1	120	0.111	
139	7	1	97	0.095	
139	7	1	96	0.099	
139	7	1	77	0.152	
139	7	1	74	0.107	
139	7	1	153	0.096	
140	7	1	78	0.105	
140	7	1	82	0.110	
140	7	1	173	0.101	
140	7	1	118	0.093	
140	7	1	132	0.115	
141	7	1	63	0.124	
141	7	1	58	0.136	
141	7	1	121	0.066	
141	7	1	89	0.061	
141	7	1	86	0.078	
142	7	1	71	0.098	
142	7	1	97	0.096	
142	7	1	101	0.113	
142	7	1	108	0.092	
142	7	1	88	0.100	
143	7	1	93	0.159	
143	7	1	118	0.068	
143	7	1	225	0.038	
143	7	1	250	0.038	
143	7	1	250	1.073	
144	7	1	117	0.063	
144	7	1	104	0.093	
144	7	1	163	0.043	
144	7	1	225	0.063	
144	7	1	182	0.049	
145	7	1	59	0.169	
145	7	1	94	0.112	
145	7	1	134	0.083	
145	7	1	80	0.092	
145	7	1	94	0.099	
146	7	1	49	0.171	
146	7	1	50	0.164	
146	7	1	70	0.250	
146	7	1	58	0.218	
146	7	1	61	0.175	
147	7	1	106	0.076	
147	7	1	66	0.084	
147	7	1	201	0.115	
147	7	1	193	0.062	
147	7	1	206	0.110	
148	7	1	128	0.060	
148	7	1	95	0.125	
148	7	1	123	0.080	
148	7	1	121	0.086	
148	7	1	197	0.034	
149	7	1	126	0.101	
149	7	1	64	0.132	
149	7	1	202	0.049	
149	7	1	134	0.043	
149	7	1	195	0.049	
150	7	1	105	0.065	
150	7	1	125	0.089	
150	7	1	208	0.127	
150	7	1	215	0.137	
150	7	1	155	0.077	
151	7	1	114	0.075	
151	7	1	113	0.106	
151	7	1	250	0.064	
151	7	1	178	0.030	
151	7	0	207	0.019	
152	7	1	58	0.119	
152	7	1	48	0.136	
152	7	1	88	0.120	
152	7	1	104	0.082	
152	7	1	102	0.072	
153	7	1	101	0.049	
153	7	0	40	0.015	
153	7	1	101	0.067	
153	7	1	118	0.048	
153	7	1	130	0.076	
154	7	1	110	0.096	
154	7	1	66	0.114	
154	7	1	129	0.041	
154	7	0	112	0.000	
154	7	1	165	0.021	
155	7	1	80	0.099	
155	7	1	63	0.136	
155	7	1	250	0.072	
155	7	1	250	0.448	
155	7	1	250	0.028	
156	7	1	90	0.177	
156	7	1	75	0.151	
156	7	1	119	0.273	
156	7	1	159	0.235	
156	7	0	238	0.013	
157	7	1	96	0.061	
157	7	1	103	0.077	
157	7	1	121	0.074	
157	7	1	120	0.063	
157	7	1	110	0.074	
158	7	1	66	0.054	
158	7	1	87	0.074	
158	7	1	132	0.074	
158	7	1	120	0.066	
158	7	1	102	0.085	
159	7	1	66	0.190	
159	7	1	78	0.188	
159	7	1	89	0.224	
159	7	1	85	0.218	
159	7	1	250	0.083	
160	7	1	100	0.086	
160	7	1	131	0.075	
160	7	1	250	0.062	
160	7	1	127	0.085	
160	7	1	190	0.071	
161	7	1	75	0.142	
161	7	1	50	0.200	
161	7	1	63	0.192	
161	7	1	119	0.159	
161	7	1	58	0.236	
162	7	1	174	0.044	
162	7	1	104	0.058	
162	7	1	151	0.067	
162	7	1	141	0.078	
162	7	1	215	0.052	
163	7	1	78	0.093	
163	7	1	158	0.070	
163	7	1	250	0.144	
163	7	1	198	0.067	
163	7	1	202	0.040	
164	7	1	71	0.098	
164	7	1	98	0.104	
164	7	1	92	0.014	
164	7	1	102	0.057	
164	7	0	131	0.000	
165	7	1	106	0.072	
165	7	1	101	0.080	
165	7	1	148	0.073	
165	7	1	96	0.068	
165	7	1	114	0.071	
166	7	1	119	0.108	
166	7	1	71	0.075	
166	7	1	118	0.089	
166	7	1	145	0.111	
166	7	1	140	0.087	
167	7	1	65	0.052	
167	7	1	45	0.070	
167	7	1	117	0.073	
167	7	1	169	0.055	
167	7	1	192	0.053	
168	7	1	188	0.056	
168	7	1	104	0.081	
168	7	1	250	0.055	
168	7	1	250	0.053	
168	7	1	250	0.045	
169	7	1	112	0.025	
169	7	1	102	0.064	
169	7	1	205	0.039	
169	7	1	250	0.041	
169	7	1	218	0.047	
170	7	1	126	0.072	
170	7	1	93	0.091	
170	7	1	250	0.065	
170	7	1	206	0.088	
170	7	1	250	0.058	
171	7	1	85	0.066	
171	7	1	84	0.102	
171	7	1	113	0.065	
171	7	1	139	0.085	
171	7	1	152	0.083	
172	7	1	92	0.078	
172	7	1	115	0.062	
172	7	1	161	0.047	
172	7	1	124	0.069	
172	7	1	135	0.040	
173	7	1	102	0.101	
173	7	1	174	0.094	
173	7	1	158	0.047	
173	7	1	125	0.071	
173	7	1	163	0.088	
174	7	1	127	0.111	
174	7	1	134	0.122	
174	7	1	250	0.041	
174	7	1	250	0.060	
174	7	1	250	0.067	
175	7	1	224	0.078	
175	7	1	194	0.066	
175	7	1	133	0.040	
175	7	1	193	0.078	
175	7	1	230	0.050	
176	7	1	35	0.138	
176	7	1	85	0.064	
176	7	1	105	0.082	
176	7	1	147	0.128	
176	7	1	129	0.132	
177	7	1	66	0.088	
177	7	1	67	0.106	
177	7	1	212	0.054	
177	7	1	126	0.102	
177	7	1	129	0.124	
178	7	1	146	0.067	
178	7	1	155	0.059	
178	7	1	166	0.090	
178	7	1	228	0.055	
178	7	1	192	0.021	
179	7	1	190	0.060	
179	7	1	151	0.036	
179	7	1	250	0.048	
179	7	0	142	0.022	
179	7	1	250	0.116	
180	7	1	100	0.065	
180	7	1	108	0.052	
180	7	1	155	0.060	
180	7	1	131	0.074	
180	7	1	79	0.065	
181	7	1	174	0.062	
181	7	1	121	0.068	
181	7	1	250	0.062	
181	7	0	227	0.032	
181	7	0	87	0.011	
182	7	1	125	0.028	
182	7	1	115	0.063	
182	7	1	169	0.044	
182	7	1	220	0.061	
182	7	1	183	0.072	
183	7	1	96	0.096	
183	7	1	131	0.085	
183	7	1	119	0.057	
183	7	1	250	0.097	
183	7	0	103	0.019	
184	7	1	76	0.110	
184	7	1	76	0.107	
184	7	1	147	0.105	
184	7	1	149	0.060	
184	7	1	176	0.059	
185	7	1	70	0.079	
185	7	1	81	0.122	
185	7	1	124	0.104	
185	7	1	89	0.128	
185	7	1	75	0.155	
186	7	1	39	0.078	
186	7	1	93	0.071	
186	7	1	250	0.044	
186	7	1	250	0.058	
186	7	1	250	0.037	
187	7	1	69	0.069	
187	7	1	71	0.059	
187	7	1	109	0.082	
187	7	1	188	0.050	
187	7	1	101	0.047	
188	7	1	104	0.119	
188	7	1	97	0.112	
188	7	1	104	0.114	
188	7	1	205	0.084	
188	7	1	158	0.120	
189	7	1	107	0.076	
189	7	1	82	0.071	
189	7	1	157	0.058	
189	7	0	147	0.003	
189	7	1	213	0.057	
190	7	1	159	0.064	
190	7	1	153	0.044	
190	7	1	99	0.082	
190	7	1	133	0.054	
190	7	1	152	0.049	
191	7	1	83	0.084	
191	7	1	77	0.084	
191	7	1	84	0.120	
191	7	1	135	0.078	
191	7	1	183	0.051	
192	7	1	77	0.056	
192	7	1	81	0.048	
192	7	1	117	0.049	
192	7	1	70	0.081	
192	7	1	80	0.098	
193	7	1	122	0.059	
193	7	1	156	0.063	
193	7	1	149	0.054	
193	7	1	116	0.081	
193	7	1	80	0.118	
194	7	1	174	0.071	
194	7	1	128	0.071	
194	7	1	84	0.071	
194	7	1	160	0.076	
194	7	1	131	0.081	
195	7	1	152	0.079	
195	7	1	112	0.092	
195	7	1	146	0.074	
195	7	1	93	0.094	
195	7	1	112	0.123	
196	7	1	89	0.063	
196	7	1	202	0.052	
196	7	1	250	0.063	
196	7	1	162	0.081	
196	7	1	116	0.071	
197	7	1	136	0.088	
197	7	1	168	0.072	
197	7	0	222	0.001	
197	7	1	177	0.083	
197	7	0	229	0.005	
198	7	1	71	0.113	
198	7	1	89	0.091	
198	7	1	124	0.123	
198	7	1	129	0.075	
198	7	1	80	0.110	
199	7	1	91	0.070	
199	7	1	90	0.055	
199	7	1	121	0.066	
199	7	1	106	0.072	
199	7	1	154	0.059	
200	7	1	121	0.075	
200	7	1	141	0.069	
200	7	1	250	0.052	
200	7	0	193	0.010	
200	7	1	250	0.033	
201	7	1	96	0.098	
201	7	1	102	0.061	
201	7	1	141	0.090	
201	7	1	133	0.070	
201	7	1	134	0.102	
202	7	1	92	0.112	
202	7	1	112	0.063	
202	7	1	101	0.118	
202	7	1	114	0.146	
202	7	1	132	0.095	
203	7	1	73	0.064	
203	7	1	58	0.031	
203	7	1	93	0.062	
203	7	1	93	0.047	
203	7	1	94	0.061	
204	7	1	131	0.094	
204	7	1	64	0.063	
204	7	1	250	0.289	
204	7	1	250	0.031	
204	7	1	240	0.066	
205	7	1	93	0.053	
205	7	1	91	0.110	
205	7	1	187	0.062	
205	7	1	140	0.038	
205	7	1	108	0.013	
206	7	1	128	0.077	
206	7	1	170	0.090	
206	7	1	113	0.082	
206	7	1	98	0.100	
206	7	1	124	0.080	
207	7	1	117	0.061	
207	7	1	81	0.107	
207	7	1	250	0.074	
207	7	1	117	0.034	
207	7	1	111	0.039	
208	7	1	68	0.087	
208	7	1	82	0.100	
208	7	1	153	0.084	
208	7	1	250	0.075	
208	7	1	125	0.064	
209	7	1	64	0.069	
209	7	1	101	0.117	
209	7	1	95	0.123	
209	7	1	169	0.141	
209	7	1	128	0.094	
210	7	1	130	0.080	
210	7	1	83	0.118	
210	7	1	250	0.072	
210	7	1	250	0.070	
210	7	1	250	0.068	
211	7	1	77	0.077	
211	7	1	105	0.074	
211	7	1	100	0.056	
211	7	1	144	0.055	
211	7	1	146	0.049	
212	7	1	83	0.146	
212	7	1	57	0.096	
212	7	1	133	0.111	
212	7	1	95	0.078	
212	7	1	134	0.076	
213	7	1	115	0.076	
213	7	1	76	0.089	
213	7	1	103	0.108	
213	7	1	90	0.069	
213	7	1	103	0.112	
214	7	1	132	0.067	
214	7	1	142	0.069	
214	7	1	119	0.052	
214	7	1	164	0.082	
214	7	1	250	0.089	
215	7	1	132	0.096	
215	7	1	164	0.102	
215	7	1	190	0.073	
215	7	1	250	0.046	
215	7	1	225	0.042	
216	7	1	106	0.052	
216	7	1	125	0.093	
216	7	1	169	0.168	
216	7	1	105	0.103	
216	7	1	185	0.118	
217	7	1	144	0.096	
217	7	1	137	0.084	
217	7	1	250	0.059	
217	7	1	192	0.080	
217	7	1	185	0.086	
218	7	1	86	0.090	
218	7	1	80	0.080	
218	7	1	92	0.082	
218	7	1	119	0.084	
218	7	1	110	0.088	
219	7	1	158	0.064	
219	7	1	178	0.060	
219	7	1	154	0.063	
219	7	1	113	0.066	
219	7	1	107	0.072	
220	7	1	48	0.056	
220	7	1	66	0.053	
220	7	1	118	0.058	
220	7	1	162	0.050	
220	7	1	172	0.058	
221	7	1	63	0.066	
221	7	1	87	0.054	
221	7	1	150	0.056	
221	7	1	117	0.061	
221	7	0	128	0.000	
222	7	1	66	0.064	
222	7	1	24	0.108	
222	7	1	66	0.075	
222	7	1	92	0.072	
222	7	1	250	0.050	
223	7	1	99	0.069	
223	7	1	130	0.104	
223	7	1	139	0.097	
223	7	1	148	0.045	
223	7	1	174	0.099	
224	7	1	103	0.092	
224	7	1	113	0.101	
224	7	1	250	0.037	
224	7	1	145	0.020	
224	7	1	250	0.060	
225	7	1	90	0.069	
225	7	1	57	0.100	
225	7	1	250	0.051	
225	7	1	250	0.208	
225	7	1	149	0.063	
226	7	1	72	0.077	
226	7	1	63	0.099	
226	7	1	169	0.114	
226	7	1	175	0.138	
226	7	1	250	0.082	
227	7	1	142	0.057	
227	7	1	99	0.121	
227	7	1	250	0.059	
227	7	1	134	0.082	
227	7	1	117	0.073	
228	7	1	70	0.032	
228	7	1	46	0.033	
228	7	1	218	0.070	
228	7	1	250	0.068	
228	7	1	232	0.065	
229	7	1	102	0.070	
229	7	1	87	0.074	
229	7	1	87	0.066	
229	7	1	99	0.064	
229	7	1	108	0.074	
230	7	1	94	0.090	
230	7	1	75	0.035	
230	7	1	194	0.051	
230	7	1	198	0.070	
230	7	1	232	0.018	
231	7	1	54	0.096	
231	7	1	58	0.089	
231	7	1	145	0.061	
231	7	1	125	0.066	
231	7	1	124	0.050	
232	7	1	103	0.091	
232	7	1	83	0.112	
232	7	1	169	0.050	
232	7	1	215	0.079	
232	7	1	237	0.096	
233	7	1	47	0.161	
233	7	1	48	0.179	
233	7	1	151	0.114	
233	7	1	104	0.224	
233	7	1	173	0.295	
234	7	1	82	0.106	
234	7	1	103	0.105	
234	7	1	82	0.069	
234	7	1	40	0.144	
234	7	1	96	0.086	
235	7	1	125	0.057	
235	7	1	78	0.087	
235	7	1	112	0.110	
235	7	1	131	0.088	
235	7	1	157	0.083	
236	7	1	64	0.084	
236	7	1	57	0.105	
236	7	1	124	0.141	
236	7	1	94	0.142	
236	7	1	113	0.182	
237	7	1	74	0.128	
237	7	1	133	0.060	
237	7	1	146	0.055	
237	7	1	194	0.061	
237	7	1	136	0.073	
238	7	1	52	0.068	
238	7	1	40	0.096	
238	7	1	144	0.089	
238	7	1	160	0.043	
238	7	1	135	0.065	
239	7	1	93	0.138	
239	7	1	58	0.199	
239	7	1	100	0.166	
239	7	1	133	0.156	
239	7	1	73	0.045	
240	7	1	56	0.164	
240	7	1	54	0.141	
240	7	1	157	0.099	
240	7	1	228	0.164	
240	7	1	118	0.151	
241	7	1	128	0.103	
241	7	1	117	0.083	
241	7	1	147	0.056	
241	7	1	123	0.079	
241	7	1	136	0.052	
242	7	1	164	0.079	
242	7	1	185	0.067	
242	7	1	209	0.072	
242	7	1	203	0.023	
242	7	1	118	0.068	
243	7	1	55	0.102	
243	7	1	123	0.074	
243	7	1	136	0.063	
243	7	1	144	0.074	
243	7	1	139	0.055	
244	7	1	144	0.077	
244	7	1	121	0.079	
244	7	1	250	0.046	
244	7	1	250	0.045	
244	7	1	156	0.053	
245	7	1	176	0.070	
245	7	1	179	0.060	
245	7	1	250	0.018	
245	7	1	250	0.046	
245	7	1	250	0.038	
246	7	1	130	0.086	
246	7	1	186	0.062	
246	7	1	132	0.078	
246	7	1	151	0.050	
246	7	1	108	0.089	
247	7	1	53	0.181	
247	7	1	75	0.110	
247	7	1	115	0.175	
247	7	1	109	0.139	
247	7	1	110	0.087	
248	7	1	123	0.070	
248	7	1	154	0.071	
248	7	1	141	0.063	
248	7	1	112	0.095	
248	7	1	95	0.067	
249	7	1	64	0.026	
249	7	1	88	0.037	
249	7	1	112	0.047	
249	7	1	88	0.009	
249	7	1	119	0.011	
250	7	1	116	0.019	
250	7	1	135	0.022	
250	7	1	119	0.039	
250	7	1	127	0.056	
250	7	1	124	0.033	
251	7	1	75	0.097	
251	7	1	97	0.138	
251	7	1	250	0.034	
251	7	1	250	0.034	
251	7	1	250	0.038	
252	7	1	70	0.098	
252	7	1	75	0.077	
252	7	1	86	0.089	
252	7	1	121	0.082	
252	7	1	75	0.100	
253	7	1	97	0.082	
253	7	1	80	0.100	
253	7	1	142	0.067	
253	7	1	144	0.080	
253	7	1	135	0.088	
254	7	1	145	0.109	
254	7	1	100	0.051	
254	7	1	250	0.051	
254	7	1	250	0.048	
254	7	1	250	0.048	
255	7	1	62	0.088	
255	7	1	192	0.085	
255	7	1	250	1.611	
255	7	1	250	0.079	
255	7	1	250	1.651	
256	7	1	104	0.037	
256	7	1	112	0.050	
256	7	1	100	0.074	
256	7	1	119	0.049	
256	7	1	94	0.074	
257	7	1	51	0.165	
257	7	1	54	0.160	
257	7	1	239	0.070	
257	7	1	126	0.080	
257	7	1	119	0.058	
258	7	1	144	0.073	
258	7	1	145	0.071	
258	7	1	155	0.055	
258	7	1	161	0.053	
258	7	1	111	0.078	
259	7	1	64	0.150	
259	7	1	113	0.120	
259	7	1	168	0.049	
259	7	1	119	0.084	
259	7	1	91	0.116	
260	7	1	98	0.075	
260	7	1	110	0.102	
260	7	1	112	0.093	
260	7	1	152	0.040	
260	7	1	127	0.055	
261	7	1	150	0.091	
261	7	1	114	0.084	
261	7	1	143	0.100	
261	7	1	172	0.060	
261	7	1	92	0.098	
262	7	1	116	0.089	
262	7	1	90	0.080	
262	7	1	90	0.148	
262	7	1	250	0.659	
262	7	1	137	0.099	
263	7	1	75	0.092	
263	7	1	191	0.060	
263	7	1	91	0.113	
263	7	1	136	0.067	
263	7	1	91	0.106	
264	7	1	139	0.090	
264	7	1	197	0.051	
264	7	1	250	0.057	
264	7	1	217	0.050	
264	7	1	168	0.056	
265	7	1	40	0.115	
265	7	1	44	0.096	
265	7	1	120	0.045	
265	7	1	102	0.081	
265	7	1	114	0.066	
266	7	1	100	0.058	
266	7	1	101	0.063	
266	7	1	165	0.088	
266	7	1	104	0.063	
266	7	1	123	0.057	
267	7	1	83	0.079	
267	7	1	32	0.076	
267	7	1	142	0.072	
267	7	1	182	0.077	
267	7	1	160	0.069	
268	7	1	96	0.090	
268	7	1	107	0.078	
268	7	1	98	0.068	
268	7	1	108	0.064	
268	7	1	104	0.056	
269	7	1	84	0.096	
269	7	1	100	0.070	
269	7	1	240	0.072	
269	7	1	250	0.041	
269	7	1	157	0.096	
270	7	1	145	0.110	
270	7	1	163	0.087	
270	7	1	145	0.075	
270	7	1	184	0.110	
270	7	1	161	0.105	
271	7	1	202	0.078	
271	7	1	230	0.055	
271	7	1	166	0.101	
271	7	1	236	0.090	
271	7	1	250	0.056	
272	7	1	72	0.053	
272	7	1	122	0.045	
272	7	1	154	0.041	
272	7	1	131	0.048	
272	7	1	82	0.031	
273	7	1	47	0.069	
273	7	1	114	0.078	
273	7	1	250	0.110	
273	7	1	159	0.143	
273	7	0	135	0.017	
274	7	1	73	0.132	
274	7	1	72	0.110	
274	7	1	165	0.138	
274	7	1	226	0.084	
274	7	1	82	0.141	
275	7	1	88	0.063	
275	7	1	94	0.063	
275	7	1	171	0.068	
275	7	1	100	0.052	
275	7	1	120	0.062	
276	7	1	147	0.072	
276	7	1	94	0.078	
276	7	1	156	0.030	
276	7	1	137	0.029	
276	7	0	234	0.029	
277	7	1	156	0.073	
277	7	1	156	0.080	
277	7	1	250	0.049	
277	7	1	250	0.046	
277	7	1	250	0.052	
278	7	1	91	0.085	
278	7	1	114	0.088	
278	7	1	159	0.101	
278	7	1	102	0.114	
278	7	1	132	0.109	
279	7	1	191	0.057	
279	7	1	205	0.049	
279	7	1	169	0.043	
279	7	1	194	0.046	
279	7	1	132	0.061	
280	7	1	64	0.074	
280	7	1	79	0.094	
280	7	1	127	0.075	
280	7	1	166	0.064	
280	7	1	153	0.087	
281	7	1	96	0.044	
281	7	1	129	0.055	
281	7	1	193	0.048	
281	7	1	210	0.084	
281	7	1	250	0.058	
282	7	1	175	0.055	
282	7	1	126	0.049	
282	7	1	250	0.053	
282	7	1	156	0.047	
282	7	1	229	0.068	
283	7	1	57	0.075	
283	7	1	54	0.053	
283	7	1	80	0.053	
283	7	1	60	0.052	
283	7	1	63	0.060	
284	7	1	97	0.081	
284	7	1	126	0.076	
284	7	1	106	0.095	
284	7	1	111	0.070	
284	7	1	100	0.089	
285	7	1	88	0.101	
285	7	1	100	0.077	
285	7	1	130	0.045	
285	7	1	140	0.078	
285	7	1	141	0.087	
286	7	1	94	0.091	
286	7	1	104	0.082	
286	7	1	122	0.074	
286	7	1	131	0.066	
286	7	1	94	0.073	
287	7	1	148	0.065	
287	7	1	166	0.071	
287	7	1	150	0.051	
287	7	1	107	0.059	
287	7	1	154	0.076	
288	7	1	58	0.072	
288	7	1	108	0.088	
288	7	1	90	0.097	
288	7	1	135	0.086	
288	7	1	71	0.091	
289	7	1	78	0.072	
289	7	1	90	0.081	
289	7	1	101	0.085	
289	7	1	96	0.119	
289	7	1	125	0.074	
290	7	1	97	0.082	
290	7	1	95	0.081	
290	7	1	167	0.058	
290	7	1	118	0.057	
290	7	1	112	0.090	
291	7	1	55	0.196	
291	7	1	50	0.157	
291	7	1	116	0.096	
291	7	1	111	0.182	
291	7	1	72	0.164	
292	7	1	92	0.068	
292	7	1	43	0.062	
292	7	1	137	0.081	
292	7	1	140	0.092	
292	7	1	144	0.080	
293	7	1	29	0.142	
293	7	1	137	0.058	
293	7	1	250	0.033	
293	7	1	250	0.045	
293	7	1	250	0.036	
294	7	1	70	0.079	
294	7	1	37	0.115	
294	7	1	94	0.139	
294	7	1	149	0.088	
294	7	1	121	0.083	
295	7	1	149	0.076	
295	7	1	169	0.055	
295	7	1	69	0.038	
295	7	1	250	0.052	
295	7	1	250	0.034	
296	7	1	77	0.132	
296	7	1	68	0.098	
296	7	1	92	0.094	
296	7	1	175	0.053	
296	7	1	131	0.060	
297	7	1	108	0.062	
297	7	1	173	0.043	
297	7	1	89	0.113	
297	7	1	154	0.049	
297	7	1	143	0.050	
298	7	1	133	0.058	
298	7	1	127	0.068	
298	7	1	129	0.075	
298	7	1	151	0.069	
298	7	1	114	0.050	
299	7	1	129	0.099	
299	7	1	144	0.050	
299	7	1	183	0.047	
299	7	1	177	0.046	
299	7	1	110	0.097	
0	8	1	77	0.056	
0	8	1	86	0.144	
0	8	0	82	0.002	
0	8	1	228	0.054	
0	8	1	250	0.090	
1	8	1	74	0.186	
1	8	1	85	0.172	
1	8	1	250	0.059	
1	8	1	250	0.069	
1	8	1	250	0.136	
2	8	1	150	0.097	
2	8	1	155	0.093	
2	8	1	237	0.129	
2	8	1	239	0.125	
2	8	1	235	0.118	
3	8	1	60	0.229	
3	8	1	66	0.230	
3	8	1	250	0.097	
3	8	1	250	0.063	
3	8	1	250	0.063	
4	8	1	74	0.128	
4	8	1	93	0.111	
4	8	1	104	0.093	
4	8	1	112	0.088	
4	8	1	104	0.113	
5	8	1	56	0.448	
5	8	1	56	0.448	
5	8	1	243	0.344	
5	8	1	247	0.249	
5	8	1	250	0.244	
6	8	1	93	0.165	
6	8	1	95	0.115	
6	8	1	250	0.030	
6	8	1	244	0.052	
6	8	0	45	0.000	
7	8	1	84	0.128	
7	8	1	98	0.082	
7	8	0	82	0.014	
7	8	1	250	0.249	
7	8	1	108	0.131	
8	8	1	66	0.157	
8	8	1	72	0.105	
8	8	1	250	0.085	
8	8	1	250	0.095	
8	8	1	241	0.138	
9	8	1	68	0.323	
9	8	1	68	0.314	
9	8	1	250	0.072	
9	8	1	250	0.205	
9	8	1	250	0.072	
10	8	1	68	0.193	
10	8	1	60	0.187	
10	8	1	250	0.055	
10	8	1	250	0.071	
10	8	1	250	0.087	
11	8	1	68	0.279	
11	8	1	68	0.279	
11	8	1	250	0.167	
11	8	1	250	0.148	
11	8	1	250	0.148	
12	8	1	81	0.137	
12	8	1	88	0.139	
12	8	1	250	0.552	
12	8	1	250	0.096	
12	8	1	250	0.657	
13	8	1	82	0.125	
13	8	1	78	0.147	
13	8	1	250	0.054	
13	8	0	100	0.000	
13	8	0	156	0.000	
14	8	1	74	0.153	
14	8	1	75	0.158	
14	8	1	250	0.048	
14	8	1	250	0.131	
14	8	1	250	0.097	
15	8	1	61	0.192	
15	8	1	61	0.195	
15	8	1	250	0.073	
15	8	1	250	0.056	
15	8	1	250	0.093	
16	8	1	77	0.112	
16	8	1	75	0.085	
16	8	1	236	0.093	
16	8	1	228	0.096	
16	8	1	237	0.076	
17	8	1	74	0.142	
17	8	1	88	0.135	
17	8	1	250	0.063	
17	8	1	250	0.162	
17	8	1	250	0.081	
18	8	1	66	0.211	
18	8	1	66	0.211	
18	8	1	60	0.321	
18	8	1	61	0.325	
18	8	1	61	0.325	
19	8	1	98	0.125	
19	8	1	101	0.113	
19	8	1	250	0.119	
19	8	1	250	0.109	
19	8	1	250	0.100	
20	8	1	61	0.256	
20	8	1	61	0.258	
20	8	1	250	0.081	
20	8	1	250	0.128	
20	8	1	250	0.152	
21	8	1	77	0.289	
21	8	1	86	0.186	
21	8	1	250	0.136	
21	8	1	243	0.142	
21	8	1	250	0.119	
22	8	1	64	0.126	
22	8	1	64	0.126	
22	8	1	250	0.439	
22	8	1	250	0.396	
22	8	1	250	0.075	
23	8	1	47	0.091	
23	8	1	42	0.085	
23	8	1	87	0.144	
23	8	1	78	0.137	
23	8	1	79	0.117	
24	8	1	74	0.147	
24	8	1	67	0.184	
24	8	1	250	0.546	
24	8	1	250	0.079	
24	8	1	174	0.081	
25	8	1	69	0.117	
25	8	1	61	0.149	
25	8	1	250	0.891	
25	8	1	250	0.953	
25	8	1	250	1.106	
26	8	1	78	0.198	
26	8	1	88	0.093	
26	8	1	250	0.031	
26	8	1	250	0.064	
26	8	1	91	0.104	
27	8	1	65	0.196	
27	8	1	65	0.196	
27	8	1	250	0.129	
27	8	1	250	0.089	
27	8	0	125	0.000	
28	8	1	69	0.144	
28	8	1	77	0.132	
28	8	0	151	0.000	
28	8	1	250	0.189	
28	8	0	136	0.000	
29	8	1	95	0.125	
29	8	1	105	0.124	
29	8	1	250	0.186	
29	8	1	250	0.201	
29	8	1	250	0.206	
30	8	1	92	0.136	
30	8	1	83	0.182	
30	8	1	250	1.019	
30	8	1	250	0.714	
30	8	1	250	0.849	
31	8	1	65	0.237	
31	8	1	64	0.193	
31	8	1	250	0.128	
31	8	1	250	0.081	
31	8	1	250	0.073	
32	8	1	67	0.250	
32	8	1	64	0.218	
32	8	1	207	0.227	
32	8	1	225	0.040	
32	8	0	137	0.023	
33	8	1	91	0.088	
33	8	1	100	0.077	
33	8	0	160	0.000	
33	8	0	153	0.005	
33	8	0	122	0.013	
34	8	1	70	0.247	
34	8	1	69	0.256	
34	8	1	250	0.250	
34	8	1	250	0.238	
34	8	1	250	0.215	
35	8	1	91	0.083	
35	8	1	87	0.105	
35	8	1	104	0.082	
35	8	1	201	0.059	
35	8	1	250	0.041	
36	8	1	59	0.206	
36	8	1	61	0.292	
36	8	1	250	0.266	
36	8	1	250	0.266	
36	8	1	233	0.260	
37	8	1	103	0.130	
37	8	1	87	0.097	
37	8	0	147	0.013	
37	8	1	250	0.069	
37	8	1	233	0.049	
38	8	1	80	0.100	
38	8	1	82	0.097	
38	8	1	250	0.049	
38	8	1	245	0.076	
38	8	1	250	0.058	
39	8	1	75	0.103	
39	8	1	73	0.079	
39	8	1	96	0.158	
39	8	1	91	0.116	
39	8	1	232	0.044	
40	8	1	63	0.554	
40	8	1	64	0.555	
40	8	1	250	0.498	
40	8	1	250	0.580	
