Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
213	6	1	76	0.116	
214	6	1	49	0.077	
214	6	1	79	0.091	
214	6	1	81	0.060	
214	6	1	83	0.067	
214	6	1	76	0.065	
215	6	1	85	0.120	
215	6	1	85	0.116	
215	6	1	81	0.104	
215	6	1	79	0.137	
215	6	1	82	0.105	
216	6	1	74	0.120	
216	6	1	79	0.136	
216	6	1	71	0.109	
216	6	1	75	0.139	
216	6	1	74	0.110	
217	6	1	97	0.092	
217	6	1	90	0.086	
217	6	1	74	0.084	
217	6	1	76	0.107	
217	6	1	76	0.084	
218	6	1	76	0.078	
218	6	1	77	0.107	
218	6	1	72	0.066	
218	6	1	74	0.076	
218	6	1	72	0.078	
219	6	1	76	0.110	
219	6	1	80	0.094	
219	6	1	74	0.082	
219	6	1	74	0.060	
219	6	1	74	0.089	
220	6	1	58	0.054	
220	6	1	50	0.086	
220	6	1	50	0.067	
220	6	1	50	0.057	
220	6	1	50	0.052	
221	6	1	78	0.056	
221	6	1	78	0.049	
221	6	1	72	0.041	
221	6	1	86	0.071	
221	6	1	82	0.065	
222	6	1	33	0.090	
222	6	1	31	0.070	
222	6	1	34	0.118	
222	6	1	34	0.111	
222	6	1	31	0.054	
223	6	1	80	0.086	
223	6	1	77	0.088	
223	6	1	74	0.105	
223	6	1	73	0.097	
223	6	1	75	0.052	
224	6	1	74	0.068	
224	6	1	73	0.116	
224	6	1	72	0.094	
224	6	1	39	0.069	
224	6	1	81	0.093	
225	6	1	82	0.081	
225	6	1	83	0.068	
225	6	1	75	0.121	
225	6	1	35	0.088	
225	6	1	75	0.093	
226	6	1	74	0.139	
226	6	1	73	0.145	
226	6	1	74	0.112	
226	6	1	73	0.103	
226	6	1	78	0.116	
227	6	1	87	0.072	
227	6	1	79	0.047	
227	6	1	72	0.066	
227	6	1	73	0.090	
227	6	1	73	0.084	
228	6	1	66	0.102	
228	6	1	59	0.060	
228	6	1	55	0.054	
228	6	1	98	0.064	
228	6	1	90	0.074	
229	6	1	78	0.055	
229	6	1	78	0.071	
229	6	1	73	0.093	
229	6	1	74	0.060	
229	6	1	77	0.058	
230	6	1	91	0.075	
230	6	1	85	0.052	
230	6	1	74	0.101	
230	6	1	78	0.076	
230	6	1	71	0.068	
231	6	1	91	0.126	
231	6	1	84	0.137	
231	6	1	74	0.124	
231	6	1	75	0.114	
231	6	1	75	0.128	
232	6	1	94	0.078	
232	6	1	79	0.102	
232	6	1	72	0.109	
232	6	1	71	0.097	
232	6	1	73	0.118	
233	6	1	75	0.318	
233	6	1	74	0.218	
233	6	1	72	0.187	
233	6	1	72	0.186	
233	6	1	72	0.186	
234	6	1	86	0.115	
234	6	1	95	0.116	
234	6	1	75	0.084	
234	6	1	74	0.122	
234	6	1	75	0.121	
235	6	1	79	0.121	
235	6	1	87	0.104	
235	6	1	77	0.120	
235	6	1	77	0.088	
235	6	1	81	0.116	
236	6	1	74	0.143	
236	6	1	73	0.124	
236	6	1	73	0.156	
236	6	1	73	0.133	
236	6	1	72	0.124	
237	6	1	83	0.073	
237	6	1	83	0.079	
237	6	1	74	0.071	
237	6	1	77	0.075	
237	6	1	75	0.078	
238	6	1	78	0.120	
238	6	1	80	0.101	
238	6	1	53	0.110	
238	6	1	74	0.103	
238	6	1	54	0.106	
239	6	1	85	0.191	
239	6	1	78	0.202	
239	6	1	37	0.112	
239	6	1	76	0.072	
239	6	1	73	0.191	
240	6	1	76	0.200	
240	6	1	75	0.211	
240	6	1	76	0.126	
240	6	1	74	0.151	
240	6	1	74	0.138	
241	6	1	76	0.130	
241	6	1	80	0.079	
241	6	1	76	0.089	
241	6	1	73	0.032	
241	6	1	73	0.043	
242	6	1	88	0.093	
242	6	1	104	0.072	
242	6	1	84	0.076	
242	6	1	74	0.053	
242	6	1	73	0.068	
243	6	1	88	0.073	
243	6	1	89	0.060	
243	6	1	85	0.076	
243	6	1	78	0.066	
243	6	1	77	0.070	
244	6	1	109	0.049	
244	6	1	120	0.057	
244	6	1	72	0.083	
244	6	1	73	0.072	
244	6	1	79	0.054	
245	6	1	86	0.036	
245	6	1	81	0.059	
245	6	1	72	0.052	
245	6	1	74	0.080	
245	6	1	73	0.081	
246	6	1	109	0.052	
246	6	1	103	0.066	
246	6	1	73	0.079	
246	6	1	73	0.064	
246	6	1	38	0.103	
247	6	1	72	0.171	
247	6	1	79	0.086	
247	6	1	71	0.163	
247	6	1	72	0.118	
247	6	1	73	0.123	
248	6	1	92	0.081	
248	6	1	98	0.094	
248	6	1	75	0.031	
248	6	1	73	0.043	
248	6	1	72	0.047	
249	6	1	97	0.082	
249	6	1	94	0.088	
249	6	1	78	0.064	
249	6	1	80	0.072	
249	6	1	77	0.072	
250	6	1	84	0.072	
250	6	1	80	0.057	
250	6	1	77	0.081	
250	6	1	73	0.044	
250	6	1	45	0.097	
251	6	1	75	0.113	
251	6	1	74	0.087	
251	6	1	72	0.083	
251	6	1	72	0.112	
251	6	1	74	0.091	
252	6	1	80	0.102	
252	6	1	82	0.103	
252	6	1	72	0.089	
252	6	1	72	0.088	
252	6	1	72	0.088	
253	6	1	86	0.083	
253	6	1	104	0.095	
253	6	1	36	0.122	
253	6	1	77	0.113	
253	6	1	74	0.089	
254	6	1	78	0.114	
254	6	1	81	0.058	
254	6	1	79	0.096	
254	6	1	81	0.122	
254	6	1	82	0.062	
255	6	1	86	0.065	
255	6	1	66	0.087	
255	6	1	80	0.089	
255	6	1	76	0.092	
255	6	1	54	0.078	
256	6	1	87	0.096	
256	6	1	87	0.084	
256	6	1	71	0.078	
256	6	1	72	0.097	
256	6	1	74	0.075	
257	6	1	74	0.199	
257	6	1	74	0.153	
257	6	1	74	0.065	
257	6	1	75	0.096	
257	6	1	74	0.149	
258	6	1	85	0.059	
258	6	1	82	0.058	
258	6	1	104	0.040	
258	6	1	71	0.056	
258	6	1	73	0.054	
259	6	1	74	0.151	
259	6	1	71	0.187	
259	6	1	71	0.171	
259	6	1	73	0.181	
259	6	1	71	0.150	
260	6	1	75	0.055	
260	6	1	113	0.054	
260	6	1	84	0.098	
260	6	1	83	0.084	
260	6	1	57	0.069	
261	6	1	82	0.090	
261	6	1	90	0.088	
261	6	1	75	0.095	
261	6	1	74	0.103	
261	6	1	73	0.072	
262	6	1	101	0.078	
262	6	1	112	0.079	
262	6	1	74	0.059	
262	6	1	74	0.045	
262	6	1	75	0.075	
263	6	1	77	0.127	
263	6	1	76	0.135	
263	6	1	75	0.085	
263	6	1	72	0.086	
263	6	1	72	0.109	
264	6	1	72	0.086	
264	6	1	72	0.052	
264	6	1	71	0.069	
264	6	1	73	0.087	
264	6	1	71	0.079	
265	6	1	110	0.045	
265	6	1	114	0.059	
265	6	1	44	0.100	
265	6	1	81	0.060	
265	6	1	44	0.141	
266	6	1	83	0.102	
266	6	1	84	0.102	
266	6	1	79	0.097	
266	6	1	78	0.076	
266	6	1	77	0.102	
267	6	1	78	0.122	
267	6	1	87	0.099	
267	6	1	75	0.071	
267	6	1	73	0.101	
267	6	1	76	0.103	
268	6	1	85	0.082	
268	6	1	80	0.074	
268	6	1	75	0.099	
268	6	1	75	0.057	
268	6	1	73	0.075	
269	6	1	78	0.092	
269	6	1	78	0.094	
269	6	1	73	0.117	
269	6	1	71	0.122	
269	6	1	75	0.092	
270	6	1	74	0.140	
270	6	1	74	0.128	
270	6	1	75	0.131	
270	6	1	73	0.150	
270	6	1	73	0.119	
271	6	1	54	0.059	
271	6	1	91	0.094	
271	6	1	44	0.092	
271	6	1	82	0.098	
271	6	1	51	0.097	
272	6	1	109	0.055	
272	6	1	89	0.069	
272	6	1	64	0.065	
272	6	1	60	0.065	
272	6	1	64	0.058	
273	6	1	120	0.080	
273	6	1	112	0.078	
273	6	1	37	0.101	
273	6	1	33	0.099	
273	6	1	92	0.081	
274	6	1	73	0.102	
274	6	1	73	0.142	
274	6	1	73	0.112	
274	6	1	73	0.092	
274	6	1	73	0.101	
275	6	1	76	0.059	
275	6	1	114	0.045	
275	6	1	55	0.054	
275	6	1	78	0.058	
275	6	1	69	0.069	
276	6	1	73	0.070	
276	6	1	82	0.085	
276	6	1	82	0.080	
276	6	1	44	0.064	
276	6	1	54	0.062	
277	6	1	81	0.116	
277	6	1	82	0.095	
277	6	1	76	0.115	
277	6	1	76	0.099	
277	6	1	74	0.077	
278	6	1	92	0.072	
278	6	1	85	0.096	
278	6	1	73	0.089	
278	6	1	76	0.089	
278	6	1	78	0.070	
279	6	1	93	0.058	
279	6	1	84	0.055	
279	6	1	78	0.074	
279	6	1	81	0.068	
279	6	1	85	0.075	
280	6	1	104	0.106	
280	6	1	89	0.119	
280	6	1	94	0.098	
280	6	1	76	0.082	
280	6	1	73	0.093	
281	6	1	114	0.061	
281	6	1	109	0.064	
281	6	1	89	0.095	
281	6	1	51	0.076	
281	6	1	89	0.109	
282	6	1	127	0.076	
282	6	1	115	0.025	
282	6	1	81	0.077	
282	6	1	88	0.064	
282	6	1	79	0.088	
283	6	1	38	0.045	
283	6	1	40	0.054	
283	6	1	39	0.060	
283	6	1	38	0.057	
283	6	1	40	0.042	
284	6	1	90	0.072	
284	6	1	90	0.086	
284	6	1	72	0.113	
284	6	1	72	0.076	
284	6	1	74	0.096	
285	6	1	119	0.056	
285	6	1	110	0.075	
285	6	1	82	0.086	
285	6	1	95	0.082	
285	6	1	82	0.072	
286	6	1	92	0.076	
286	6	1	90	0.100	
286	6	1	76	0.078	
286	6	1	82	0.095	
286	6	1	74	0.096	
287	6	1	105	0.108	
287	6	1	98	0.068	
287	6	1	77	0.100	
287	6	1	49	0.094	
287	6	1	78	0.088	
288	6	1	92	0.054	
288	6	1	127	0.056	
288	6	1	75	0.085	
288	6	1	76	0.075	
288	6	1	77	0.081	
289	6	1	91	0.116	
289	6	1	89	0.082	
289	6	1	84	0.103	
289	6	1	76	0.111	
289	6	1	79	0.085	
290	6	1	114	0.075	
290	6	1	116	0.058	
290	6	1	78	0.089	
290	6	1	77	0.077	
290	6	1	79	0.097	
291	6	1	75	0.200	
291	6	1	71	0.231	
291	6	1	72	0.129	
291	6	1	71	0.138	
291	6	1	71	0.203	
292	6	1	79	0.081	
292	6	1	91	0.099	
292	6	1	86	0.071	
292	6	1	76	0.106	
292	6	1	79	0.057	
293	6	1	96	0.052	
293	6	1	102	0.059	
293	6	1	76	0.077	
293	6	1	75	0.066	
293	6	1	76	0.063	
294	6	1	84	0.125	
294	6	1	98	0.103	
294	6	1	96	0.082	
294	6	1	87	0.088	
294	6	1	94	0.059	
295	6	1	96	0.056	
295	6	1	92	0.057	
295	6	1	44	0.093	
295	6	1	74	0.036	
295	6	1	81	0.081	
296	6	1	78	0.123	
296	6	1	79	0.110	
296	6	1	73	0.103	
296	6	1	73	0.098	
296	6	1	73	0.123	
297	6	1	94	0.061	
297	6	1	77	0.069	
297	6	1	77	0.069	
297	6	1	76	0.068	
297	6	1	75	0.058	
298	6	1	99	0.080	
298	6	1	93	0.090	
298	6	1	78	0.092	
298	6	1	44	0.080	
298	6	1	76	0.107	
299	6	1	77	0.073	
299	6	1	83	0.078	
299	6	1	73	0.110	
299	6	1	86	0.096	
299	6	1	83	0.098	
0	7	1	51	0.091	
0	7	1	51	0.091	
0	7	1	83	0.121	
0	7	1	53	0.075	
0	7	1	49	0.164	
1	7	1	49	0.144	
1	7	1	50	0.145	
1	7	1	49	0.116	
1	7	1	49	0.084	
1	7	1	80	0.154	
2	7	1	58	0.065	
2	7	1	58	0.070	
2	7	1	71	0.107	
2	7	1	48	0.099	
2	7	1	55	0.099	
3	7	1	45	0.229	
3	7	1	45	0.227	
3	7	1	45	0.208	
3	7	1	45	0.208	
3	7	1	45	0.208	
4	7	1	69	0.041	
4	7	1	78	0.069	
4	7	1	58	0.081	
4	7	1	54	0.075	
4	7	1	61	0.060	
5	7	1	45	0.218	
5	7	1	45	0.218	
5	7	1	45	0.218	
5	7	1	45	0.230	
5	7	1	45	0.230	
6	7	1	57	0.068	
6	7	1	134	0.058	
6	7	1	51	0.074	
6	7	1	50	0.086	
6	7	1	52	0.075	
7	7	1	51	0.111	
7	7	1	54	0.083	
7	7	1	51	0.085	
7	7	1	52	0.090	
7	7	1	51	0.091	
8	7	1	47	0.175	
8	7	1	46	0.129	
8	7	1	45	0.137	
8	7	1	45	0.136	
8	7	1	46	0.156	
9	7	1	45	0.251	
9	7	1	45	0.254	
9	7	1	45	0.140	
9	7	1	44	0.129	
9	7	1	45	0.218	
10	7	1	47	0.216	
10	7	1	46	0.232	
10	7	1	46	0.183	
10	7	1	47	0.206	
10	7	1	46	0.190	
11	7	1	46	0.204	
11	7	1	46	0.204	
11	7	1	46	0.236	
11	7	1	46	0.236	
11	7	1	46	0.236	
12	7	1	61	0.096	
12	7	1	57	0.107	
12	7	1	56	0.102	
12	7	1	49	0.069	
12	7	1	48	0.098	
13	7	1	48	0.142	
13	7	1	50	0.130	
13	7	1	45	0.134	
13	7	1	46	0.140	
13	7	1	46	0.111	
14	7	1	56	0.154	
14	7	1	51	0.202	
14	7	1	51	0.170	
14	7	1	49	0.120	
14	7	1	49	0.181	
15	7	1	49	0.251	
15	7	1	46	0.316	
15	7	1	46	0.200	
15	7	1	46	0.218	
15	7	1	46	0.218	
16	7	1	54	0.119	
16	7	1	60	0.139	
16	7	1	31	0.082	
16	7	1	55	0.094	
16	7	1	55	0.124	
17	7	1	46	0.184	
17	7	1	46	0.217	
17	7	1	47	0.181	
17	7	1	46	0.224	
17	7	1	46	0.238	
18	7	1	46	0.266	
18	7	1	46	0.294	
18	7	1	46	0.175	
18	7	1	46	0.175	
18	7	1	46	0.175	
19	7	1	58	0.051	
19	7	1	52	0.068	
19	7	1	50	0.042	
19	7	1	60	0.081	
19	7	1	54	0.059	
20	7	1	48	0.259	
20	7	1	46	0.264	
20	7	1	47	0.131	
20	7	1	47	0.163	
20	7	1	47	0.195	
21	7	1	54	0.227	
21	7	1	53	0.223	
21	7	1	47	0.185	
21	7	1	48	0.203	
21	7	1	46	0.215	
22	7	1	44	0.084	
22	7	1	48	0.119	
22	7	1	45	0.113	
22	7	1	45	0.115	
22	7	1	45	0.127	
23	7	1	24	0.123	
23	7	1	47	0.086	
23	7	1	52	0.085	
23	7	1	45	0.092	
23	7	1	45	0.092	
24	7	1	55	0.116	
24	7	1	51	0.116	
24	7	1	52	0.097	
24	7	1	50	0.055	
24	7	1	32	0.123	
25	7	1	46	0.215	
25	7	1	46	0.215	
25	7	1	46	0.189	
25	7	1	46	0.259	
25	7	1	46	0.259	
26	7	1	47	0.151	
26	7	1	50	0.187	
26	7	1	45	0.136	
26	7	1	45	0.130	
26	7	1	45	0.147	
27	7	1	45	0.116	
27	7	1	45	0.116	
27	7	1	48	0.134	
27	7	1	48	0.134	
27	7	1	48	0.134	
28	7	1	46	0.294	
28	7	1	46	0.289	
28	7	1	44	0.247	
28	7	1	44	0.167	
28	7	1	44	0.247	
29	7	0	28	0.000	
29	7	0	32	0.000	
29	7	1	81	0.022	
29	7	0	32	0.000	
29	7	1	25	0.093	
30	7	1	58	0.103	
30	7	1	59	0.106	
30	7	1	54	0.079	
30	7	1	53	0.061	
30	7	1	53	0.068	
31	7	1	47	0.271	
31	7	1	48	0.229	
31	7	1	46	0.116	
31	7	1	46	0.116	
31	7	1	46	0.120	
32	7	1	46	0.171	
32	7	1	46	0.171	
32	7	1	30	0.083	
32	7	1	44	0.093	
32	7	1	117	0.043	
33	7	1	44	0.063	
33	7	1	139	0.063	
33	7	1	24	0.050	
33	7	1	39	0.058	
33	7	1	32	0.065	
34	7	1	46	0.164	
34	7	1	45	0.129	
34	7	1	45	0.147	
34	7	1	46	0.175	
34	7	1	47	0.160	
35	7	1	48	0.109	
35	7	1	48	0.109	
35	7	1	45	0.126	
35	7	1	45	0.126	
35	7	1	45	0.126	
36	7	1	45	0.209	
36	7	1	46	0.203	
36	7	1	45	0.218	
36	7	1	45	0.224	
36	7	1	45	0.219	
37	7	1	49	0.055	
37	7	1	48	0.087	
37	7	1	46	0.077	
37	7	1	54	0.092	
37	7	1	46	0.085	
38	7	1	60	0.089	
38	7	1	72	0.070	
38	7	1	50	0.088	
38	7	1	48	0.062	
38	7	1	50	0.095	
39	7	1	45	0.160	
39	7	1	45	0.099	
39	7	1	45	0.166	
39	7	1	45	0.151	
39	7	1	45	0.100	
40	7	1	45	0.319	
40	7	1	45	0.319	
40	7	1	45	0.338	
40	7	1	45	0.355	
40	7	1	46	0.338	
41	7	1	45	0.251	
41	7	1	45	0.233	
41	7	1	45	0.238	
41	7	1	45	0.238	
41	7	1	45	0.238	
42	7	1	45	0.639	
42	7	1	45	0.639	
42	7	1	45	0.600	
42	7	1	45	0.600	
42	7	1	45	0.600	
43	7	1	59	0.080	
43	7	1	65	0.070	
43	7	1	68	0.052	
43	7	1	50	0.100	
43	7	1	53	0.096	
44	7	1	59	0.071	
44	7	1	47	0.049	
44	7	1	49	0.096	
44	7	1	47	0.065	
44	7	1	51	0.090	
45	7	1	30	0.131	
45	7	1	59	0.102	
45	7	1	46	0.092	
45	7	1	41	0.075	
45	7	1	28	0.075	
46	7	1	52	0.087	
46	7	1	53	0.116	
46	7	1	52	0.120	
46	7	1	60	0.110	
46	7	1	53	0.126	
47	7	1	83	0.070	
47	7	1	52	0.061	
47	7	1	51	0.051	
47	7	1	52	0.080	
47	7	1	51	0.053	
48	7	1	47	0.064	
48	7	1	46	0.094	
48	7	1	48	0.159	
48	7	1	48	0.130	
48	7	1	48	0.119	
49	7	1	59	0.084	
49	7	1	56	0.125	
49	7	1	55	0.091	
49	7	1	54	0.063	
49	7	1	34	0.093	
50	7	1	49	0.211	
50	7	1	49	0.211	
50	7	1	45	0.129	
50	7	1	47	0.277	
50	7	1	45	0.111	
51	7	1	45	0.108	
51	7	1	46	0.240	
51	7	1	46	0.223	
51	7	1	45	0.200	
51	7	1	46	0.223	
52	7	1	53	0.292	
52	7	1	50	0.273	
52	7	1	46	0.148	
52	7	1	45	0.127	
52	7	1	47	0.179	
53	7	1	47	0.186	
53	7	1	47	0.186	
53	7	1	49	0.176	
53	7	1	50	0.154	
53	7	1	50	0.154	
54	7	1	47	0.422	
54	7	1	47	0.354	
54	7	1	47	0.390	
54	7	1	47	0.402	
54	7	1	47	0.447	
55	7	1	49	0.104	
55	7	1	51	0.106	
55	7	1	46	0.114	
55	7	1	46	0.114	
55	7	1	47	0.099	
56	7	1	47	0.144	
56	7	1	45	0.158	
56	7	1	45	0.095	
56	7	1	45	0.121	
56	7	1	46	0.114	
57	7	1	53	0.133	
57	7	1	88	0.149	
57	7	1	60	0.109	
57	7	1	49	0.120	
57	7	1	59	0.131	
58	7	1	60	0.087	
58	7	1	31	0.034	
58	7	1	61	0.076	
58	7	1	64	0.051	
58	7	1	60	0.080	
59	7	1	130	0.058	
59	7	1	86	0.068	
59	7	1	53	0.065	
59	7	1	50	0.080	
59	7	1	47	0.055	
60	7	1	48	0.055	
60	7	1	52	0.059	
60	7	1	47	0.093	
60	7	1	80	0.044	
60	7	1	47	0.093	
61	7	1	45	0.389	
61	7	1	45	0.389	
61	7	1	45	0.368	
61	7	1	45	0.419	
61	7	1	45	0.419	
62	7	1	77	0.100	
62	7	1	68	0.091	
62	7	1	53	0.069	
62	7	1	55	0.065	
62	7	1	52	0.051	
63	7	1	52	0.097	
63	7	1	55	0.169	
63	7	1	51	0.123	
63	7	1	51	0.052	
63	7	1	51	0.096	
64	7	1	48	0.092	
64	7	1	50	0.104	
64	7	1	52	0.128	
64	7	1	58	0.127	
64	7	1	49	0.117	
65	7	1	46	0.199	
65	7	1	46	0.166	
65	7	1	46	0.280	
65	7	1	46	0.214	
65	7	1	46	0.280	
66	7	1	45	0.154	
66	7	1	45	0.143	
66	7	1	45	0.135	
66	7	1	45	0.141	
66	7	1	45	0.137	
67	7	1	45	0.356	
67	7	1	45	0.356	
67	7	1	45	0.340	
67	7	1	45	0.340	
67	7	1	45	0.340	
68	7	1	55	0.115	
68	7	1	57	0.142	
68	7	1	51	0.096	
68	7	1	53	0.128	
68	7	1	51	0.159	
69	7	1	51	0.137	
69	7	1	52	0.097	
69	7	1	55	0.122	
69	7	1	126	0.062	
69	7	1	49	0.100	
70	7	1	48	0.281	
70	7	1	49	0.263	
70	7	1	48	0.175	
70	7	1	48	0.256	
70	7	1	48	0.266	
71	7	1	45	0.165	
71	7	1	45	0.165	
71	7	1	47	0.135	
71	7	1	46	0.133	
71	7	1	45	0.133	
72	7	1	45	0.283	
72	7	1	45	0.290	
72	7	1	45	0.241	
72	7	1	45	0.226	
72	7	1	45	0.183	
73	7	1	61	0.118	
73	7	1	55	0.124	
73	7	1	58	0.073	
73	7	1	52	0.102	
73	7	1	49	0.130	
74	7	1	51	0.121	
74	7	1	49	0.140	
74	7	1	47	0.133	
74	7	1	46	0.101	
74	7	1	47	0.090	
75	7	1	45	0.345	
75	7	1	45	0.324	
75	7	1	45	0.324	
75	7	1	45	0.357	
75	7	1	45	0.357	
76	7	1	47	0.155	
76	7	1	48	0.151	
76	7	1	44	0.166	
76	7	1	45	0.137	
76	7	1	45	0.147	
77	7	1	48	0.252	
77	7	1	46	0.257	
77	7	1	45	0.221	
77	7	1	46	0.205	
77	7	1	46	0.205	
78	7	1	49	0.101	
78	7	1	54	0.085	
78	7	1	45	0.117	
78	7	1	35	0.111	
78	7	1	46	0.147	
79	7	1	46	0.268	
79	7	1	46	0.197	
79	7	1	47	0.199	
79	7	1	44	0.215	
79	7	1	47	0.263	
80	7	1	53	0.088	
80	7	1	53	0.146	
80	7	1	48	0.088	
80	7	1	47	0.089	
80	7	1	54	0.089	
81	7	1	45	0.177	
81	7	1	46	0.158	
81	7	1	46	0.156	
81	7	1	46	0.160	
81	7	1	46	0.144	
82	7	1	62	0.079	
82	7	1	71	0.070	
82	7	1	60	0.074	
82	7	1	51	0.107	
82	7	1	61	0.082	
83	7	1	45	0.125	
83	7	1	47	0.153	
83	7	1	46	0.198	
83	7	1	46	0.198	
83	7	1	46	0.198	
84	7	1	48	0.174	
84	7	1	48	0.149	
84	7	1	48	0.093	
84	7	1	47	0.121	
84	7	1	48	0.114	
85	7	1	24	0.163	
85	7	1	52	0.109	
85	7	1	46	0.087	
85	7	1	49	0.090	
85	7	1	48	0.131	
86	7	1	65	0.099	
86	7	1	59	0.116	
86	7	1	55	0.052	
86	7	1	49	0.110	
86	7	1	54	0.067	
87	7	1	47	0.211	
87	7	1	46	0.165	
87	7	1	47	0.131	
87	7	1	47	0.148	
87	7	1	46	0.124	
88	7	1	48	0.178	
88	7	1	46	0.240	
88	7	1	46	0.148	
88	7	1	46	0.144	
88	7	1	46	0.228	
89	7	1	54	0.084	
89	7	1	54	0.116	
89	7	1	61	0.094	
89	7	1	47	0.112	
89	7	1	48	0.094	
90	7	1	48	0.251	
90	7	1	48	0.240	
90	7	1	46	0.164	
90	7	1	45	0.170	
90	7	1	45	0.171	
91	7	1	59	0.141	
91	7	1	55	0.141	
91	7	1	52	0.169	
91	7	1	50	0.161	
91	7	1	49	0.127	
92	7	1	46	0.127	
92	7	1	47	0.149	
92	7	1	45	0.103	
92	7	1	45	0.111	
92	7	1	45	0.111	
93	7	1	45	0.804	
93	7	1	45	0.804	
93	7	1	45	0.804	
93	7	1	45	0.804	
93	7	1	45	0.804	
94	7	1	45	0.417	
94	7	1	45	0.417	
94	7	1	45	0.406	
94	7	1	45	0.406	
94	7	1	45	0.406	
95	7	1	44	0.196	
95	7	1	46	0.185	
95	7	1	45	0.152	
95	7	1	44	0.174	
95	7	1	46	0.131	
96	7	1	50	0.163	
96	7	1	50	0.169	
96	7	1	48	0.090	
96	7	1	48	0.100	
96	7	1	48	0.176	
97	7	1	56	0.122	
97	7	1	51	0.132	
97	7	1	50	0.123	
97	7	1	82	0.132	
97	7	1	49	0.112	
98	7	1	53	0.103	
98	7	1	49	0.145	
98	7	1	28	0.052	
98	7	1	63	0.087	
98	7	1	50	0.109	
99	7	1	66	0.051	
99	7	1	58	0.084	
99	7	1	54	0.121	
99	7	1	54	0.111	
99	7	1	63	0.144	
100	7	1	46	0.209	
100	7	1	53	0.131	
100	7	1	45	0.126	
100	7	1	45	0.126	
100	7	1	44	0.150	
101	7	1	48	0.250	
101	7	1	48	0.258	
101	7	1	47	0.206	
101	7	1	46	0.152	
101	7	1	47	0.206	
102	7	1	46	0.187	
102	7	1	45	0.137	
102	7	1	45	0.155	
102	7	1	45	0.170	
102	7	1	46	0.105	
103	7	1	62	0.104	
103	7	1	172	0.065	
103	7	1	50	0.087	
103	7	1	52	0.116	
103	7	1	53	0.138	
104	7	1	48	0.116	
104	7	1	51	0.121	
104	7	1	46	0.104	
104	7	1	46	0.094	
104	7	1	47	0.115	
105	7	1	61	0.076	
105	7	1	62	0.112	
105	7	1	52	0.096	
105	7	1	29	0.081	
105	7	1	58	0.073	
106	7	1	47	0.136	
106	7	1	48	0.167	
106	7	1	48	0.148	
106	7	1	45	0.164	
106	7	1	46	0.132	
107	7	1	54	0.152	
107	7	1	53	0.139	
107	7	1	46	0.138	
107	7	1	45	0.099	
107	7	1	48	0.101	
108	7	1	46	0.200	
108	7	1	46	0.207	
108	7	1	46	0.196	
108	7	1	46	0.196	
108	7	1	46	0.196	
109	7	1	55	0.134	
109	7	1	52	0.158	
109	7	1	46	0.122	
109	7	1	48	0.115	
109	7	1	46	0.104	
110	7	1	52	0.198	
110	7	1	50	0.166	
110	7	1	49	0.147	
110	7	1	51	0.145	
110	7	1	51	0.089	
111	7	1	83	0.066	
111	7	1	85	0.090	
111	7	1	48	0.067	
111	7	1	64	0.088	
111	7	1	71	0.070	
112	7	1	59	0.082	
112	7	1	54	0.058	
112	7	1	28	0.080	
112	7	1	53	0.038	
112	7	1	29	0.065	
113	7	1	45	0.098	
113	7	1	60	0.087	
113	7	1	30	0.110	
113	7	1	55	0.081	
113	7	1	53	0.081	
114	7	1	81	0.070	
114	7	1	59	0.080	
114	7	1	50	0.088	
114	7	1	71	0.113	
114	7	1	51	0.096	
115	7	1	52	0.140	
115	7	1	56	0.095	
115	7	1	45	0.136	
115	7	1	45	0.105	
115	7	1	45	0.092	
116	7	1	54	0.138	
116	7	1	48	0.134	
116	7	1	44	0.067	
116	7	1	45	0.099	
116	7	1	51	0.147	
117	7	1	60	0.052	
117	7	1	64	0.060	
117	7	1	29	0.105	
117	7	1	30	0.121	
117	7	1	29	0.082	
118	7	1	58	0.105	
118	7	1	58	0.107	
118	7	1	62	0.137	
118	7	1	58	0.057	
118	7	1	28	0.040	
119	7	1	61	0.064	
119	7	1	62	0.067	
119	7	1	53	0.061	
119	7	1	56	0.086	
119	7	1	56	0.051	
120	7	1	51	0.117	
120	7	1	54	0.104	
120	7	1	50	0.098	
120	7	1	54	0.097	
120	7	1	49	0.072	
121	7	1	52	0.164	
121	7	1	58	0.129	
121	7	1	53	0.110	
121	7	1	54	0.115	
121	7	1	49	0.043	
122	7	1	51	0.168	
122	7	1	48	0.163	
122	7	1	46	0.128	
122	7	1	46	0.128	
122	7	1	45	0.143	
123	7	1	54	0.162	
123	7	1	55	0.138	
123	7	1	55	0.111	
123	7	1	105	0.059	
123	7	1	23	0.274	
124	7	1	55	0.140	
124	7	1	57	0.117	
124	7	1	68	0.128	
124	7	1	49	0.132	
124	7	1	50	0.094	
125	7	1	67	0.076	
125	7	1	76	0.090	
125	7	1	44	0.083	
125	7	1	47	0.125	
125	7	1	47	0.101	
126	7	1	50	0.097	
126	7	1	54	0.125	
126	7	1	76	0.087	
126	7	1	47	0.113	
126	7	1	120	0.065	
127	7	1	56	0.116	
127	7	1	61	0.090	
127	7	1	49	0.073	
127	7	1	29	0.102	
127	7	1	37	0.107	
128	7	1	46	0.178	
128	7	1	46	0.167	
