Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
128	7	1	131	0.119	
128	7	1	53	0.277	
128	7	1	53	0.278	
129	7	1	156	0.075	
129	7	1	151	0.071	
129	7	1	111	0.121	
129	7	1	75	0.155	
129	7	1	116	0.085	
130	7	1	250	0.075	
130	7	1	250	0.105	
130	7	1	135	0.137	
130	7	1	95	0.142	
130	7	1	124	0.145	
131	7	1	250	0.065	
131	7	1	250	0.053	
131	7	1	108	0.095	
131	7	1	111	0.072	
131	7	1	126	0.119	
132	7	1	223	0.072	
132	7	1	241	0.136	
132	7	1	94	0.102	
132	7	1	86	0.127	
132	7	1	83	0.120	
133	7	1	250	0.089	
133	7	1	250	0.074	
133	7	1	103	0.042	
133	7	1	121	0.047	
133	7	1	146	0.083	
134	7	1	105	0.110	
134	7	1	109	0.099	
134	7	1	74	0.121	
134	7	1	75	0.088	
134	7	1	86	0.080	
135	7	1	224	0.227	
135	7	1	77	0.232	
135	7	1	103	0.104	
135	7	1	187	0.256	
135	7	1	130	0.098	
136	7	1	211	0.062	
136	7	1	170	0.044	
136	7	1	143	0.086	
136	7	1	99	0.122	
136	7	1	137	0.063	
137	7	1	250	0.060	
137	7	1	250	0.077	
137	7	1	129	0.051	
137	7	1	131	0.076	
137	7	1	109	0.062	
138	7	1	250	0.068	
138	7	1	250	0.080	
138	7	1	111	0.085	
138	7	1	121	0.082	
138	7	1	144	0.050	
139	7	1	117	0.082	
139	7	1	103	0.127	
139	7	1	217	0.079	
139	7	1	229	0.071	
139	7	1	116	0.176	
140	7	1	250	0.087	
140	7	1	250	0.073	
140	7	1	144	0.090	
140	7	1	139	0.076	
140	7	1	175	0.042	
141	7	1	250	0.111	
141	7	1	250	0.125	
141	7	1	207	0.062	
141	7	1	113	0.088	
141	7	1	123	0.143	
142	7	1	139	0.122	
142	7	1	216	0.089	
142	7	1	83	0.081	
142	7	1	77	0.065	
142	7	1	89	0.072	
143	7	1	235	0.073	
143	7	1	182	0.066	
143	7	1	79	0.085	
143	7	1	114	0.075	
143	7	1	100	0.087	
144	7	1	195	0.098	
144	7	1	154	0.048	
144	7	1	97	0.048	
144	7	1	134	0.112	
144	7	1	108	0.113	
145	7	1	166	0.073	
145	7	1	250	0.055	
145	7	1	151	0.089	
145	7	1	118	0.060	
145	7	1	96	0.076	
146	7	1	84	0.115	
146	7	1	153	0.117	
146	7	1	95	0.106	
146	7	1	96	0.198	
146	7	1	78	0.186	
147	7	1	198	0.081	
147	7	1	176	0.111	
147	7	1	67	0.117	
147	7	1	64	0.135	
147	7	1	193	0.073	
148	7	1	192	0.094	
148	7	1	250	0.052	
148	7	1	101	0.093	
148	7	1	125	0.071	
148	7	1	109	0.094	
149	7	1	250	0.119	
149	7	1	250	0.120	
149	7	1	113	0.082	
149	7	1	81	0.123	
149	7	1	114	0.067	
150	7	1	130	0.070	
150	7	1	144	0.067	
150	7	1	162	0.090	
150	7	1	134	0.067	
150	7	1	97	0.120	
151	7	1	250	0.098	
151	7	1	140	0.092	
151	7	1	109	0.080	
151	7	1	123	0.096	
151	7	1	94	0.066	
152	7	1	120	0.119	
152	7	1	153	0.092	
152	7	1	69	0.077	
152	7	1	141	0.098	
152	7	1	123	0.094	
153	7	1	140	0.103	
153	7	1	89	0.107	
153	7	1	143	0.051	
153	7	1	200	0.045	
153	7	1	100	0.054	
154	7	1	186	0.046	
154	7	1	175	0.128	
154	7	1	112	0.099	
154	7	1	90	0.118	
154	7	1	104	0.098	
155	7	1	124	0.137	
155	7	1	124	0.080	
155	7	1	131	0.090	
155	7	1	79	0.110	
155	7	1	82	0.096	
156	7	1	68	0.256	
156	7	1	61	0.214	
156	7	1	118	0.174	
156	7	1	83	0.240	
156	7	1	71	0.281	
157	7	1	220	0.046	
157	7	1	192	0.066	
157	7	1	111	0.074	
157	7	1	112	0.071	
157	7	1	134	0.047	
158	7	1	250	0.063	
158	7	1	250	0.043	
158	7	1	148	0.049	
158	7	1	121	0.039	
158	7	1	115	0.065	
159	7	1	95	0.245	
159	7	1	126	0.085	
159	7	1	149	0.061	
159	7	1	129	0.072	
159	7	1	73	0.268	
160	7	1	242	0.064	
160	7	1	65	0.106	
160	7	1	142	0.054	
160	7	1	131	0.092	
160	7	1	94	0.106	
161	7	1	90	0.114	
161	7	1	233	0.119	
161	7	1	120	0.100	
161	7	1	155	0.132	
161	7	1	188	0.083	
162	7	1	250	0.066	
162	7	1	250	0.069	
162	7	1	98	0.098	
162	7	1	117	0.057	
162	7	1	123	0.051	
163	7	1	250	0.064	
163	7	1	250	0.072	
163	7	1	105	0.085	
163	7	1	93	0.077	
163	7	1	107	0.085	
164	7	1	217	0.055	
164	7	1	180	0.072	
164	7	1	182	0.082	
164	7	1	110	0.105	
164	7	1	139	0.100	
165	7	1	186	0.086	
165	7	1	250	0.063	
165	7	1	157	0.092	
165	7	1	159	0.082	
165	7	1	174	0.082	
166	7	1	135	0.112	
166	7	1	250	0.097	
166	7	1	105	0.128	
166	7	1	127	0.131	
166	7	1	110	0.104	
167	7	1	145	0.098	
167	7	1	124	0.044	
167	7	1	58	0.041	
167	7	1	76	0.050	
167	7	1	55	0.035	
168	7	1	250	0.047	
168	7	1	80	0.096	
168	7	1	250	0.042	
168	7	1	94	0.122	
168	7	1	195	0.064	
169	7	1	235	0.081	
169	7	1	135	0.062	
169	7	1	160	0.053	
169	7	1	97	0.048	
169	7	1	125	0.033	
170	7	1	230	0.061	
170	7	1	250	0.067	
170	7	1	87	0.056	
170	7	1	94	0.060	
170	7	1	137	0.072	
171	7	1	235	0.044	
171	7	1	250	0.054	
171	7	1	110	0.061	
171	7	1	152	0.066	
171	7	1	140	0.090	
172	7	1	250	0.069	
172	7	1	225	0.039	
172	7	1	166	0.092	
172	7	1	130	0.060	
172	7	1	163	0.045	
173	7	1	250	0.051	
173	7	1	250	0.040	
173	7	1	110	0.079	
173	7	1	135	0.083	
173	7	1	139	0.090	
174	7	1	66	0.148	
174	7	1	59	0.123	
174	7	1	63	0.165	
174	7	1	89	0.072	
174	7	1	66	0.158	
175	7	1	250	0.066	
175	7	1	250	0.084	
175	7	1	137	0.089	
175	7	1	108	0.076	
175	7	1	129	0.089	
176	7	1	250	0.050	
176	7	1	105	0.137	
176	7	1	135	0.125	
176	7	1	90	0.106	
176	7	1	92	0.073	
177	7	1	244	0.112	
177	7	1	250	0.102	
177	7	1	202	0.055	
177	7	1	151	0.081	
177	7	1	132	0.084	
178	7	1	250	0.089	
178	7	1	250	0.100	
178	7	1	93	0.064	
178	7	1	88	0.089	
178	7	1	156	0.062	
179	7	1	250	0.055	
179	7	1	250	0.051	
179	7	1	129	0.052	
179	7	1	85	0.080	
179	7	1	114	0.057	
180	7	1	185	0.057	
180	7	1	147	0.059	
180	7	1	75	0.100	
180	7	1	114	0.043	
180	7	1	81	0.075	
181	7	1	250	0.069	
181	7	1	205	0.089	
181	7	1	103	0.073	
181	7	1	108	0.074	
181	7	1	146	0.089	
182	7	1	250	0.058	
182	7	1	250	0.068	
182	7	1	194	0.051	
182	7	1	103	0.068	
182	7	1	123	0.086	
183	7	1	241	0.065	
183	7	1	113	0.052	
183	7	1	90	0.045	
183	7	1	129	0.087	
183	7	1	128	0.139	
184	7	1	250	0.090	
184	7	1	250	0.082	
184	7	1	108	0.103	
184	7	1	121	0.092	
184	7	1	94	0.080	
185	7	1	250	0.098	
185	7	1	250	0.060	
185	7	1	126	0.133	
185	7	1	98	0.098	
185	7	1	110	0.108	
186	7	1	250	0.058	
186	7	1	250	0.048	
186	7	1	111	0.058	
186	7	1	132	0.074	
186	7	1	129	0.091	
187	7	1	250	0.056	
187	7	1	211	0.096	
187	7	1	134	0.052	
187	7	1	175	0.049	
187	7	1	125	0.066	
188	7	1	250	0.235	
188	7	1	231	0.091	
188	7	1	152	0.081	
188	7	1	89	0.095	
188	7	1	139	0.083	
189	7	1	250	0.074	
189	7	1	243	0.084	
189	7	1	130	0.086	
189	7	1	86	0.103	
189	7	1	97	0.084	
190	7	1	250	0.050	
190	7	1	250	0.055	
190	7	1	164	0.034	
190	7	1	113	0.059	
190	7	1	104	0.057	
191	7	1	250	0.078	
191	7	1	250	0.093	
191	7	1	106	0.090	
191	7	1	124	0.086	
191	7	1	213	0.056	
192	7	1	250	0.052	
192	7	1	250	0.067	
192	7	1	182	0.038	
192	7	1	141	0.089	
192	7	1	74	0.046	
193	7	1	250	0.063	
193	7	1	250	0.120	
193	7	1	203	0.087	
193	7	1	88	0.103	
193	7	1	103	0.091	
194	7	1	104	0.104	
194	7	1	179	0.073	
194	7	1	109	0.086	
194	7	1	98	0.100	
194	7	1	119	0.076	
195	7	1	127	0.087	
195	7	1	112	0.086	
195	7	1	108	0.087	
195	7	1	130	0.089	
195	7	1	84	0.096	
196	7	1	162	0.082	
196	7	1	250	0.071	
196	7	1	162	0.095	
196	7	1	152	0.065	
196	7	1	83	0.095	
197	7	1	250	0.069	
197	7	1	250	0.100	
197	7	1	101	0.115	
197	7	1	116	0.151	
197	7	1	97	0.078	
198	7	1	250	0.123	
198	7	1	250	0.088	
198	7	1	127	0.084	
198	7	1	98	0.093	
198	7	1	105	0.081	
199	7	1	250	0.080	
199	7	1	250	0.067	
199	7	1	93	0.089	
199	7	1	70	0.089	
199	7	1	190	0.066	
200	7	1	250	0.076	
200	7	1	250	0.064	
200	7	1	85	0.100	
200	7	1	112	0.090	
200	7	1	180	0.075	
201	7	1	158	0.097	
201	7	1	198	0.073	
201	7	1	81	0.099	
201	7	1	109	0.109	
201	7	1	55	0.120	
202	7	1	250	0.086	
202	7	1	250	0.075	
202	7	1	84	0.190	
202	7	1	111	0.141	
202	7	1	118	0.111	
203	7	1	204	0.051	
203	7	1	250	0.036	
203	7	1	119	0.027	
203	7	1	69	0.059	
203	7	1	87	0.035	
204	7	1	250	0.065	
204	7	1	250	0.046	
204	7	1	115	0.090	
204	7	1	116	0.075	
204	7	1	94	0.116	
205	7	1	250	0.056	
205	7	1	250	0.088	
205	7	1	234	0.054	
205	7	1	120	0.087	
205	7	1	149	0.054	
206	7	1	250	0.064	
206	7	1	250	0.078	
206	7	1	90	0.064	
206	7	1	199	0.046	
206	7	1	126	0.096	
207	7	1	204	0.083	
207	7	1	90	0.101	
207	7	1	124	0.077	
207	7	1	234	0.028	
207	7	1	86	0.044	
208	7	1	113	0.060	
208	7	1	69	0.107	
208	7	1	98	0.076	
208	7	1	131	0.092	
208	7	1	95	0.070	
209	7	1	250	0.087	
209	7	1	250	0.092	
209	7	1	112	0.126	
209	7	1	135	0.134	
209	7	1	100	0.134	
210	7	1	140	0.091	
210	7	1	210	0.072	
210	7	1	93	0.059	
210	7	1	124	0.060	
210	7	1	102	0.100	
211	7	1	250	0.074	
211	7	1	250	0.072	
211	7	1	125	0.063	
211	7	1	143	0.050	
211	7	1	199	0.050	
212	7	1	65	0.117	
212	7	1	90	0.088	
212	7	1	62	0.144	
212	7	1	64	0.134	
212	7	1	61	0.137	
213	7	1	250	0.136	
213	7	1	250	0.089	
213	7	1	126	0.105	
213	7	1	110	0.086	
213	7	1	157	0.102	
214	7	1	250	0.062	
214	7	1	250	0.070	
214	7	1	90	0.075	
214	7	1	93	0.093	
214	7	1	94	0.055	
215	7	1	146	0.105	
215	7	1	242	0.102	
215	7	1	100	0.126	
215	7	1	116	0.123	
215	7	1	88	0.040	
216	7	1	250	0.081	
216	7	1	126	0.103	
216	7	1	93	0.098	
216	7	1	132	0.103	
216	7	1	98	0.095	
217	7	1	250	0.125	
217	7	1	250	0.139	
217	7	1	106	0.094	
217	7	1	125	0.090	
217	7	1	131	0.086	
218	7	1	213	0.047	
218	7	1	227	0.042	
218	7	1	126	0.070	
218	7	1	113	0.096	
218	7	1	93	0.092	
219	7	1	250	0.092	
219	7	1	250	0.057	
219	7	1	88	0.100	
219	7	1	110	0.086	
219	7	1	152	0.053	
220	7	1	182	0.058	
220	7	1	115	0.095	
220	7	1	65	0.055	
220	7	1	115	0.052	
220	7	1	80	0.061	
221	7	1	193	0.061	
221	7	1	191	0.058	
221	7	1	159	0.062	
221	7	1	122	0.046	
221	7	1	99	0.040	
222	7	1	183	0.080	
222	7	1	246	0.081	
222	7	1	189	0.096	
222	7	1	74	0.081	
222	7	1	128	0.070	
223	7	1	250	0.050	
223	7	1	219	0.076	
223	7	1	114	0.086	
223	7	1	110	0.110	
223	7	1	96	0.079	
224	7	1	205	0.100	
224	7	1	250	0.084	
224	7	1	185	0.099	
224	7	1	117	0.080	
224	7	1	122	0.101	
225	7	1	250	0.074	
225	7	1	250	0.065	
225	7	1	94	0.102	
225	7	1	113	0.076	
225	7	1	134	0.058	
226	7	1	102	0.089	
226	7	1	190	0.072	
226	7	1	169	0.075	
226	7	1	93	0.127	
226	7	1	76	0.143	
227	7	1	250	0.096	
227	7	1	250	0.093	
227	7	1	137	0.050	
227	7	1	97	0.132	
227	7	1	92	0.132	
228	7	1	123	0.037	
228	7	1	250	0.058	
228	7	1	128	0.069	
228	7	1	163	0.081	
228	7	1	75	0.058	
229	7	1	250	0.081	
229	7	1	250	0.052	
229	7	1	114	0.092	
229	7	1	105	0.087	
229	7	1	116	0.085	
230	7	1	250	0.098	
230	7	1	250	0.050	
230	7	1	194	0.063	
230	7	1	84	0.053	
230	7	1	115	0.059	
231	7	1	146	0.100	
231	7	1	146	0.096	
231	7	1	85	0.124	
231	7	1	77	0.154	
231	7	1	122	0.093	
232	7	1	250	0.068	
232	7	1	250	0.078	
232	7	1	93	0.097	
232	7	1	165	0.083	
232	7	1	113	0.090	
233	7	1	104	0.188	
233	7	1	85	0.235	
233	7	1	98	0.257	
233	7	1	105	0.294	
233	7	1	109	0.113	
234	7	1	250	0.091	
234	7	1	50	0.149	
234	7	1	99	0.077	
234	7	1	111	0.120	
234	7	1	211	0.071	
235	7	1	250	0.072	
235	7	1	250	0.067	
235	7	1	80	0.126	
235	7	1	128	0.097	
235	7	1	129	0.104	
236	7	1	116	0.117	
236	7	1	122	0.074	
236	7	1	123	0.101	
236	7	1	96	0.102	
236	7	1	160	0.059	
237	7	1	174	0.073	
237	7	1	64	0.120	
237	7	1	135	0.068	
237	7	1	75	0.075	
237	7	1	83	0.075	
238	7	1	250	0.107	
238	7	1	232	0.119	
238	7	1	117	0.093	
238	7	1	237	0.048	
238	7	1	151	0.071	
239	7	1	250	0.058	
239	7	1	232	0.060	
239	7	1	54	0.115	
239	7	1	112	0.060	
239	7	1	125	0.110	
240	7	1	250	0.125	
240	7	1	250	0.063	
240	7	1	107	0.137	
240	7	1	168	0.120	
240	7	1	135	0.155	
241	7	1	118	0.072	
241	7	1	250	0.093	
241	7	1	100	0.118	
241	7	1	120	0.061	
241	7	1	71	0.053	
242	7	1	250	0.078	
242	7	1	250	0.075	
242	7	1	138	0.057	
242	7	1	250	0.061	
242	7	1	117	0.074	
243	7	1	250	0.070	
243	7	1	250	0.041	
243	7	1	123	0.059	
243	7	1	118	0.062	
243	7	1	96	0.095	
244	7	1	250	0.097	
244	7	1	250	0.054	
244	7	1	108	0.034	
244	7	1	167	0.052	
244	7	1	189	0.071	
245	7	1	250	0.075	
245	7	1	250	0.054	
245	7	1	176	0.073	
245	7	1	115	0.076	
245	7	1	109	0.097	
246	7	1	250	0.053	
246	7	1	250	0.059	
246	7	1	201	0.066	
246	7	1	167	0.051	
246	7	1	110	0.074	
247	7	1	250	0.117	
247	7	1	209	0.071	
247	7	1	83	0.135	
247	7	1	124	0.076	
247	7	1	72	0.168	
248	7	1	233	0.086	
248	7	1	204	0.043	
248	7	1	177	0.056	
248	7	1	130	0.080	
248	7	1	145	0.079	
249	7	1	113	0.018	
249	7	1	250	0.083	
249	7	1	98	0.061	
249	7	1	233	0.023	
249	7	0	112	0.000	
250	7	1	250	0.026	
250	7	1	250	0.017	
250	7	1	113	0.055	
250	7	1	109	0.025	
250	7	1	129	0.015	
251	7	1	203	0.092	
251	7	1	191	0.078	
251	7	1	76	0.100	
251	7	1	127	0.085	
251	7	1	108	0.133	
252	7	1	156	0.084	
252	7	1	208	0.100	
252	7	1	156	0.082	
252	7	1	104	0.104	
252	7	1	111	0.072	
253	7	1	187	0.097	
253	7	1	246	0.076	
253	7	1	143	0.076	
253	7	1	127	0.083	
253	7	1	133	0.080	
254	7	1	250	0.040	
254	7	1	250	0.074	
254	7	1	105	0.093	
254	7	1	118	0.066	
254	7	1	168	0.060	
255	7	1	250	0.064	
255	7	1	250	0.079	
255	7	1	143	0.087	
255	7	1	74	0.068	
255	7	1	112	0.095	
256	7	1	250	0.062	
256	7	1	250	0.071	
256	7	1	102	0.091	
256	7	1	250	0.036	
256	7	1	111	0.061	
257	7	1	82	0.122	
257	7	1	76	0.171	
257	7	1	58	0.193	
257	7	1	55	0.191	
257	7	1	56	0.201	
258	7	1	250	0.066	
258	7	1	250	0.058	
258	7	1	100	0.059	
258	7	1	138	0.060	
258	7	1	102	0.077	
259	7	1	242	0.152	
259	7	1	170	0.106	
259	7	1	135	0.075	
259	7	1	74	0.102	
259	7	1	90	0.093	
260	7	1	250	0.065	
260	7	1	250	0.095	
260	7	1	108	0.050	
260	7	1	149	0.093	
260	7	1	109	0.051	
261	7	1	121	0.058	
261	7	1	78	0.087	
261	7	1	186	0.057	
261	7	1	88	0.120	
261	7	1	85	0.085	
262	7	1	88	0.079	
262	7	1	106	0.077	
262	7	1	93	0.088	
262	7	1	65	0.074	
262	7	1	111	0.101	
263	7	1	157	0.069	
263	7	1	250	0.065	
263	7	1	107	0.079	
263	7	1	230	0.069	
263	7	1	97	0.079	
264	7	1	250	0.087	
264	7	1	250	0.076	
264	7	1	110	0.053	
264	7	1	103	0.079	
264	7	1	123	0.048	
265	7	1	250	0.104	
265	7	1	250	0.108	
265	7	1	77	0.066	
265	7	1	170	0.062	
265	7	1	104	0.046	
266	7	1	250	0.046	
266	7	1	206	0.039	
266	7	1	188	0.057	
266	7	1	118	0.092	
266	7	1	121	0.096	
267	7	1	250	0.093	
267	7	1	250	0.116	
267	7	1	113	0.122	
267	7	1	179	0.068	
267	7	1	232	0.087	
268	7	1	250	0.082	
268	7	1	250	0.065	
268	7	1	137	0.044	
268	7	1	248	0.047	
268	7	1	139	0.075	
269	7	1	142	0.112	
269	7	1	170	0.102	
269	7	1	129	0.074	
269	7	1	107	0.092	
269	7	1	102	0.074	
270	7	1	203	0.119	
270	7	1	207	0.116	
270	7	1	65	0.140	
270	7	1	49	0.151	
270	7	1	69	0.101	
271	7	1	247	0.060	
271	7	1	181	0.073	
271	7	1	88	0.074	
271	7	1	80	0.106	
271	7	1	87	0.074	
272	7	1	250	0.056	
272	7	1	120	0.093	
272	7	1	68	0.010	
272	7	1	110	0.046	
272	7	1	182	0.021	
273	7	1	250	0.078	
273	7	1	250	0.078	
273	7	1	119	0.059	
273	7	1	207	0.082	
273	7	1	134	0.106	
274	7	1	250	0.097	
274	7	1	250	0.086	
274	7	1	139	0.131	
274	7	1	185	0.157	
274	7	1	110	0.150	
275	7	1	147	0.077	
275	7	1	243	0.038	
275	7	1	117	0.053	
275	7	1	81	0.050	
275	7	1	110	0.069	
276	7	1	250	0.056	
276	7	1	180	0.074	
276	7	1	142	0.082	
276	7	1	183	0.086	
276	7	1	159	0.068	
277	7	1	250	0.116	
277	7	1	250	0.133	
277	7	1	80	0.116	
277	7	1	92	0.043	
277	7	1	142	0.091	
278	7	1	181	0.112	
278	7	1	234	0.070	
278	7	1	207	0.075	
278	7	1	235	0.071	
278	7	1	111	0.126	
279	7	1	250	0.064	
279	7	1	250	0.055	
279	7	1	141	0.054	
279	7	1	118	0.051	
279	7	1	111	0.047	
280	7	1	250	0.108	
280	7	1	250	0.077	
280	7	1	119	0.093	
280	7	1	101	0.084	
280	7	1	114	0.088	
281	7	1	250	0.060	
281	7	1	250	0.042	
281	7	1	64	0.063	
281	7	1	211	0.045	
281	7	1	163	0.047	
282	7	1	250	0.036	
282	7	1	250	0.051	
282	7	1	120	0.083	
282	7	1	128	0.095	
282	7	1	127	0.088	
283	7	1	140	0.061	
283	7	1	172	0.051	
283	7	1	89	0.054	
283	7	1	92	0.066	
283	7	1	69	0.032	
284	7	1	220	0.078	
284	7	1	250	0.077	
284	7	1	210	0.058	
284	7	1	92	0.089	
284	7	1	141	0.101	
285	7	1	183	0.052	
285	7	1	231	0.069	
285	7	1	95	0.094	
285	7	1	105	0.082	
285	7	1	102	0.057	
286	7	1	249	0.056	
286	7	1	250	0.103	
286	7	1	130	0.078	
286	7	1	117	0.079	
286	7	1	123	0.058	
287	7	1	250	0.108	
287	7	1	250	0.052	
287	7	1	118	0.055	
287	7	1	123	0.062	
287	7	1	123	0.081	
288	7	1	39	0.074	
288	7	1	39	0.080	
288	7	1	84	0.079	
288	7	1	41	0.095	
288	7	1	83	0.063	
289	7	1	250	0.050	
289	7	1	250	0.106	
289	7	1	108	0.072	
289	7	1	169	0.054	
289	7	1	139	0.080	
290	7	1	250	0.045	
290	7	1	250	0.082	
290	7	1	129	0.077	
290	7	1	151	0.044	
290	7	1	108	0.123	
291	7	1	49	0.154	
291	7	1	54	0.147	
291	7	1	57	0.252	
291	7	1	57	0.252	
291	7	1	57	0.252	
292	7	1	250	0.094	
292	7	1	250	0.131	
292	7	1	135	0.098	
292	7	1	110	0.064	
292	7	1	89	0.097	
293	7	1	250	0.062	
293	7	1	250	0.075	
293	7	1	250	0.031	
293	7	1	160	0.057	
293	7	1	119	0.044	
294	7	1	250	0.076	
294	7	1	250	0.070	
294	7	1	104	0.071	
294	7	1	143	0.080	
294	7	1	179	0.051	
295	7	1	250	0.048	
295	7	1	135	0.098	
295	7	1	94	0.039	
295	7	1	145	0.085	
295	7	1	122	0.076	
296	7	1	250	0.077	
296	7	1	250	0.072	
296	7	1	153	0.067	
296	7	1	99	0.131	
296	7	1	211	0.050	
297	7	1	250	0.057	
297	7	1	250	0.050	
297	7	1	149	0.049	
297	7	1	162	0.050	
297	7	1	136	0.044	
298	7	1	250	0.060	
298	7	1	250	0.053	
298	7	1	140	0.060	
298	7	1	124	0.091	
298	7	1	85	0.095	
299	7	1	250	0.076	
299	7	1	250	0.085	
299	7	1	122	0.116	
299	7	1	137	0.088	
299	7	1	120	0.066	
0	8	1	88	0.097	
0	8	1	80	0.067	
0	8	1	92	0.132	
0	8	1	91	0.128	
0	8	1	87	0.141	
1	8	1	93	0.151	
1	8	1	174	0.175	
1	8	1	71	0.195	
1	8	1	67	0.225	
1	8	1	71	0.238	
2	8	1	250	0.189	
2	8	1	250	0.113	
2	8	1	148	0.057	
2	8	1	146	0.055	
2	8	1	154	0.058	
3	8	1	77	0.191	
3	8	1	71	0.175	
3	8	1	65	0.247	
3	8	1	62	0.267	
3	8	1	65	0.232	
4	8	1	223	0.074	
4	8	1	250	0.104	
4	8	1	102	0.065	
4	8	1	96	0.103	
4	8	1	101	0.128	
5	8	1	63	0.410	
5	8	1	63	0.438	
5	8	1	59	0.307	
5	8	1	59	0.307	
5	8	1	59	0.307	
6	8	1	129	0.158	
6	8	1	120	0.079	
6	8	1	78	0.150	
6	8	1	81	0.142	
6	8	1	88	0.172	
7	8	1	250	0.064	
7	8	1	175	0.102	
7	8	1	131	0.079	
7	8	1	128	0.066	
7	8	1	111	0.069	
8	8	1	94	0.103	
8	8	1	250	0.070	
8	8	1	86	0.090	
8	8	1	92	0.108	
8	8	1	96	0.091	
9	8	1	68	0.253	
9	8	1	68	0.302	
9	8	1	61	0.324	
9	8	1	61	0.327	
9	8	1	61	0.323	
10	8	1	72	0.228	
10	8	1	81	0.228	
10	8	1	71	0.226	
10	8	1	62	0.245	
10	8	1	62	0.235	
11	8	1	66	0.446	
11	8	1	67	0.415	
11	8	1	66	0.273	
11	8	1	66	0.272	
11	8	1	66	0.272	
12	8	1	241	0.157	
12	8	1	184	0.118	
12	8	1	91	0.130	
12	8	1	84	0.142	
12	8	1	90	0.173	
13	8	1	98	0.160	
13	8	1	112	0.085	
13	8	1	88	0.095	
13	8	1	84	0.091	
13	8	1	92	0.128	
14	8	1	79	0.280	
14	8	1	84	0.237	
14	8	1	68	0.213	
14	8	1	66	0.200	
14	8	1	65	0.260	
15	8	1	96	0.182	
15	8	1	87	0.169	
15	8	1	66	0.277	
15	8	1	64	0.280	
15	8	1	66	0.254	
16	8	1	250	0.080	
16	8	1	250	0.061	
16	8	1	65	0.123	
16	8	1	108	0.109	
16	8	1	111	0.094	
17	8	1	156	0.130	
17	8	1	250	0.053	
17	8	1	88	0.317	
17	8	1	78	0.381	
17	8	1	78	0.250	
18	8	1	63	0.283	
18	8	1	63	0.283	
18	8	1	60	0.297	
18	8	1	60	0.302	
18	8	1	60	0.297	
19	8	1	89	0.178	
19	8	1	92	0.150	
19	8	1	79	0.112	
19	8	1	74	0.191	
19	8	1	78	0.174	
20	8	1	131	0.079	
20	8	1	203	0.078	
20	8	1	67	0.311	
20	8	1	67	0.311	
20	8	1	74	0.343	
21	8	1	76	0.343	
21	8	1	72	0.289	
21	8	1	64	0.220	
21	8	1	64	0.264	
21	8	1	65	0.243	
22	8	1	119	0.150	
22	8	1	109	0.136	
22	8	1	74	0.143	
22	8	1	83	0.108	
22	8	1	81	0.144	
23	8	1	80	0.137	
23	8	1	82	0.134	
23	8	1	72	0.181	
23	8	1	75	0.170	
23	8	1	74	0.190	
24	8	1	125	0.115	
24	8	1	120	0.111	
24	8	1	78	0.159	
24	8	1	87	0.196	
24	8	1	88	0.181	
25	8	1	91	0.152	
25	8	1	86	0.168	
25	8	1	60	0.309	
25	8	1	60	0.309	
25	8	1	60	0.309	
26	8	1	116	0.189	
26	8	1	117	0.203	
26	8	1	68	0.193	
26	8	1	70	0.192	
26	8	1	69	0.192	
27	8	1	69	0.210	
27	8	1	69	0.210	
27	8	1	68	0.196	
27	8	1	68	0.196	
27	8	1	65	0.195	
28	8	1	64	0.281	
28	8	1	63	0.319	
28	8	1	65	0.302	
28	8	1	65	0.328	
28	8	1	66	0.330	
29	8	1	156	0.193	
29	8	1	165	0.211	
29	8	1	85	0.101	
29	8	1	71	0.066	
29	8	1	59	0.085	
30	8	1	183	0.189	
30	8	1	175	0.122	
30	8	1	100	0.117	
30	8	1	96	0.148	
30	8	1	95	0.136	
31	8	1	109	0.245	
31	8	1	72	0.285	
31	8	1	66	0.291	
31	8	1	67	0.272	
31	8	1	66	0.298	
32	8	1	69	0.183	
32	8	1	82	0.284	
32	8	1	62	0.288	
32	8	1	64	0.260	
32	8	1	61	0.298	
33	8	1	250	0.052	
33	8	1	250	0.051	
33	8	1	250	0.050	
33	8	1	165	0.052	
33	8	1	159	0.052	
34	8	1	81	0.286	
34	8	1	82	0.290	
34	8	1	66	0.209	
34	8	1	65	0.230	
34	8	1	66	0.209	
35	8	1	150	0.093	
35	8	1	190	0.061	
35	8	1	103	0.077	
35	8	1	102	0.080	
35	8	1	96	0.053	
36	8	1	91	0.278	
36	8	1	69	0.269	
36	8	1	61	0.242	
36	8	1	60	0.265	
36	8	1	60	0.209	
37	8	1	250	0.098	
37	8	1	250	0.061	
37	8	1	191	0.046	
37	8	1	83	0.112	
37	8	1	87	0.105	
38	8	1	75	0.109	
38	8	1	69	0.159	
38	8	1	99	0.112	
38	8	1	100	0.119	
38	8	1	99	0.115	
39	8	1	122	0.086	
39	8	1	128	0.085	
39	8	1	62	0.146	
39	8	1	66	0.157	
39	8	1	66	0.157	
40	8	1	63	0.567	
40	8	1	63	0.566	
40	8	1	59	0.376	
40	8	1	59	0.351	
40	8	1	59	0.351	
41	8	1	62	0.366	
41	8	1	62	0.366	
41	8	1	59	0.361	
41	8	1	59	0.336	
41	8	1	59	0.361	
42	8	1	62	0.665	
42	8	1	62	0.668	
42	8	1	59	0.638	
42	8	1	59	0.638	
42	8	1	59	0.638	
