Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
213	6	1	77	0.103	
214	6	1	87	0.076	
214	6	1	87	0.092	
214	6	1	77	0.101	
214	6	1	77	0.069	
214	6	1	77	0.099	
215	6	1	87	0.123	
215	6	1	83	0.113	
215	6	1	75	0.147	
215	6	1	77	0.110	
215	6	1	76	0.090	
216	6	1	91	0.102	
216	6	1	83	0.126	
216	6	1	72	0.109	
216	6	1	72	0.109	
216	6	1	72	0.082	
217	6	1	87	0.089	
217	6	1	84	0.117	
217	6	1	75	0.118	
217	6	1	73	0.111	
217	6	1	75	0.119	
218	6	1	86	0.086	
218	6	1	83	0.090	
218	6	1	74	0.088	
218	6	1	76	0.044	
218	6	1	74	0.097	
219	6	1	85	0.106	
219	6	1	84	0.078	
219	6	1	77	0.106	
219	6	1	75	0.091	
219	6	1	74	0.080	
220	6	1	55	0.054	
220	6	1	55	0.055	
220	6	1	51	0.085	
220	6	1	50	0.053	
220	6	1	51	0.071	
221	6	1	98	0.041	
221	6	1	92	0.033	
221	6	1	51	0.088	
221	6	1	77	0.073	
221	6	1	76	0.044	
222	6	1	86	0.053	
222	6	1	85	0.119	
222	6	1	34	0.109	
222	6	1	45	0.064	
222	6	1	72	0.070	
223	6	1	86	0.075	
223	6	1	84	0.115	
223	6	1	72	0.079	
223	6	1	77	0.109	
223	6	1	75	0.077	
224	6	1	81	0.111	
224	6	1	81	0.098	
224	6	1	72	0.090	
224	6	1	74	0.108	
224	6	1	74	0.088	
225	6	1	89	0.094	
225	6	1	38	0.078	
225	6	1	72	0.093	
225	6	1	73	0.102	
225	6	1	75	0.096	
226	6	1	78	0.139	
226	6	1	78	0.139	
226	6	1	73	0.095	
226	6	1	74	0.137	
226	6	1	75	0.119	
227	6	1	96	0.074	
227	6	1	100	0.066	
227	6	1	73	0.065	
227	6	1	72	0.110	
227	6	1	75	0.100	
228	6	1	103	0.061	
228	6	1	101	0.067	
228	6	1	88	0.072	
228	6	1	54	0.064	
228	6	1	55	0.083	
229	6	1	94	0.061	
229	6	1	89	0.055	
229	6	1	75	0.064	
229	6	1	75	0.051	
229	6	1	78	0.070	
230	6	1	41	0.085	
230	6	1	79	0.050	
230	6	1	80	0.080	
230	6	1	72	0.061	
230	6	1	76	0.092	
231	6	1	82	0.127	
231	6	1	85	0.129	
231	6	1	75	0.127	
231	6	1	74	0.123	
231	6	1	73	0.132	
232	6	1	80	0.095	
232	6	1	77	0.119	
232	6	1	75	0.120	
232	6	1	75	0.103	
232	6	1	73	0.113	
233	6	1	73	0.197	
233	6	1	73	0.178	
233	6	1	72	0.187	
233	6	1	72	0.184	
233	6	1	72	0.190	
234	6	1	92	0.103	
234	6	1	102	0.103	
234	6	1	73	0.099	
234	6	1	73	0.068	
234	6	1	75	0.112	
235	6	1	100	0.094	
235	6	1	94	0.079	
235	6	1	78	0.101	
235	6	1	77	0.091	
235	6	1	78	0.082	
236	6	1	77	0.210	
236	6	1	77	0.187	
236	6	1	73	0.115	
236	6	1	73	0.125	
236	6	1	72	0.135	
237	6	1	97	0.068	
237	6	1	103	0.065	
237	6	1	72	0.077	
237	6	1	73	0.072	
237	6	1	78	0.075	
238	6	1	54	0.101	
238	6	1	56	0.123	
238	6	1	84	0.060	
238	6	1	53	0.140	
238	6	1	53	0.096	
239	6	1	37	0.066	
239	6	1	37	0.070	
239	6	1	74	0.081	
239	6	1	74	0.075	
239	6	1	74	0.064	
240	6	1	76	0.207	
240	6	1	78	0.209	
240	6	1	73	0.114	
240	6	1	75	0.088	
240	6	1	73	0.107	
241	6	1	85	0.077	
241	6	1	44	0.052	
241	6	1	75	0.095	
241	6	1	74	0.100	
241	6	1	75	0.103	
242	6	1	85	0.109	
242	6	1	85	0.062	
242	6	1	74	0.088	
242	6	1	75	0.109	
242	6	1	74	0.103	
243	6	1	90	0.059	
243	6	1	105	0.062	
243	6	1	92	0.057	
243	6	1	95	0.066	
243	6	1	82	0.062	
244	6	1	83	0.066	
244	6	1	89	0.052	
244	6	1	76	0.085	
244	6	1	86	0.067	
244	6	1	80	0.088	
245	6	1	93	0.049	
245	6	1	93	0.049	
245	6	1	74	0.107	
245	6	1	72	0.081	
245	6	1	74	0.082	
246	6	1	91	0.075	
246	6	1	96	0.076	
246	6	1	76	0.087	
246	6	1	78	0.081	
246	6	1	82	0.073	
247	6	1	76	0.153	
247	6	1	79	0.103	
247	6	1	71	0.094	
247	6	1	71	0.094	
247	6	1	74	0.123	
248	6	1	74	0.081	
248	6	1	85	0.082	
248	6	1	45	0.085	
248	6	1	76	0.044	
248	6	1	46	0.067	
249	6	1	92	0.044	
249	6	1	49	0.056	
249	6	1	75	0.110	
249	6	1	77	0.084	
249	6	1	80	0.091	
250	6	1	93	0.049	
250	6	1	109	0.043	
250	6	1	76	0.052	
250	6	1	76	0.055	
250	6	1	77	0.045	
251	6	1	77	0.116	
251	6	1	81	0.081	
251	6	1	72	0.110	
251	6	1	72	0.122	
251	6	1	74	0.077	
252	6	1	79	0.106	
252	6	1	77	0.079	
252	6	1	73	0.097	
252	6	1	73	0.097	
252	6	1	72	0.108	
253	6	1	100	0.101	
253	6	1	98	0.087	
253	6	1	77	0.102	
253	6	1	79	0.044	
253	6	1	75	0.101	
254	6	1	95	0.112	
254	6	1	98	0.066	
254	6	1	78	0.109	
254	6	1	77	0.107	
254	6	1	78	0.096	
255	6	1	103	0.084	
255	6	1	55	0.091	
255	6	1	62	0.073	
255	6	1	45	0.096	
255	6	1	75	0.068	
256	6	1	78	0.101	
256	6	1	83	0.080	
256	6	1	73	0.081	
256	6	1	75	0.075	
256	6	1	73	0.066	
257	6	1	79	0.123	
257	6	1	74	0.188	
257	6	1	74	0.115	
257	6	1	73	0.098	
257	6	1	71	0.117	
258	6	1	94	0.072	
258	6	1	93	0.065	
258	6	1	72	0.057	
258	6	1	76	0.056	
258	6	1	86	0.059	
259	6	1	75	0.127	
259	6	1	78	0.201	
259	6	1	71	0.143	
259	6	1	71	0.147	
259	6	1	71	0.129	
260	6	1	111	0.071	
260	6	1	95	0.103	
260	6	1	83	0.063	
260	6	1	78	0.057	
260	6	1	57	0.061	
261	6	1	90	0.067	
261	6	1	97	0.076	
261	6	1	74	0.112	
261	6	1	73	0.089	
261	6	1	71	0.089	
262	6	1	92	0.095	
262	6	1	90	0.088	
262	6	1	75	0.085	
262	6	1	35	0.079	
262	6	1	75	0.092	
263	6	1	82	0.118	
263	6	1	86	0.095	
263	6	1	73	0.107	
263	6	1	72	0.062	
263	6	1	72	0.100	
264	6	1	82	0.102	
264	6	1	81	0.089	
264	6	1	72	0.088	
264	6	1	72	0.076	
264	6	1	72	0.072	
265	6	1	90	0.060	
265	6	1	49	0.071	
265	6	1	81	0.101	
265	6	1	73	0.079	
265	6	1	88	0.085	
266	6	1	94	0.093	
266	6	1	89	0.089	
266	6	1	77	0.102	
266	6	1	78	0.077	
266	6	1	82	0.097	
267	6	1	88	0.092	
267	6	1	87	0.110	
267	6	1	75	0.083	
267	6	1	71	0.095	
267	6	1	59	0.066	
268	6	1	92	0.092	
268	6	1	90	0.085	
268	6	1	78	0.041	
268	6	1	85	0.060	
268	6	1	82	0.061	
269	6	1	89	0.107	
269	6	1	87	0.095	
269	6	1	74	0.034	
269	6	1	72	0.108	
269	6	1	74	0.081	
270	6	1	78	0.101	
270	6	1	76	0.139	
270	6	1	73	0.101	
270	6	1	72	0.126	
270	6	1	72	0.120	
271	6	1	88	0.083	
271	6	1	88	0.090	
271	6	1	78	0.079	
271	6	1	88	0.058	
271	6	1	81	0.103	
272	6	1	49	0.075	
272	6	1	113	0.067	
272	6	1	59	0.065	
272	6	1	59	0.068	
272	6	1	101	0.056	
273	6	1	96	0.083	
273	6	1	103	0.083	
273	6	1	78	0.103	
273	6	1	33	0.100	
273	6	1	33	0.104	
274	6	1	76	0.178	
274	6	1	76	0.093	
274	6	1	73	0.115	
274	6	1	73	0.119	
274	6	1	72	0.145	
275	6	0	72	0.000	
275	6	1	115	0.058	
275	6	1	59	0.067	
275	6	1	102	0.054	
275	6	1	58	0.064	
276	6	1	89	0.074	
276	6	1	92	0.082	
276	6	1	78	0.091	
276	6	1	44	0.056	
276	6	1	48	0.077	
277	6	1	82	0.125	
277	6	1	90	0.093	
277	6	1	74	0.113	
277	6	1	77	0.122	
277	6	1	76	0.091	
278	6	1	89	0.079	
278	6	1	87	0.092	
278	6	1	74	0.108	
278	6	1	73	0.088	
278	6	1	75	0.093	
279	6	1	113	0.056	
279	6	1	109	0.077	
279	6	1	79	0.077	
279	6	1	74	0.088	
279	6	1	81	0.082	
280	6	1	90	0.085	
280	6	1	100	0.095	
280	6	1	83	0.104	
280	6	1	75	0.090	
280	6	1	74	0.121	
281	6	1	107	0.063	
281	6	1	104	0.059	
281	6	1	87	0.058	
281	6	1	89	0.076	
281	6	1	90	0.077	
282	6	1	68	0.110	
282	6	1	111	0.068	
282	6	1	91	0.081	
282	6	1	83	0.080	
282	6	1	83	0.094	
283	6	1	54	0.068	
283	6	1	47	0.044	
283	6	1	43	0.059	
283	6	1	38	0.042	
283	6	1	38	0.066	
284	6	1	77	0.134	
284	6	1	86	0.076	
284	6	1	73	0.101	
284	6	1	72	0.116	
284	6	1	74	0.087	
285	6	1	72	0.085	
285	6	1	106	0.053	
285	6	1	100	0.054	
285	6	1	56	0.087	
285	6	1	33	0.187	
286	6	1	91	0.079	
286	6	1	89	0.094	
286	6	1	75	0.096	
286	6	1	77	0.106	
286	6	1	76	0.069	
287	6	1	103	0.054	
287	6	1	105	0.083	
287	6	1	79	0.052	
287	6	1	80	0.104	
287	6	1	79	0.072	
288	6	1	95	0.053	
288	6	1	85	0.068	
288	6	1	77	0.091	
288	6	1	78	0.084	
288	6	1	83	0.049	
289	6	1	89	0.093	
289	6	1	51	0.133	
289	6	1	79	0.094	
289	6	1	78	0.074	
289	6	1	77	0.105	
290	6	1	103	0.075	
290	6	1	101	0.081	
290	6	1	80	0.079	
290	6	1	80	0.070	
290	6	1	85	0.098	
291	6	1	75	0.173	
291	6	1	75	0.240	
291	6	1	73	0.220	
291	6	1	72	0.146	
291	6	1	74	0.100	
292	6	1	43	0.096	
292	6	1	97	0.014	
292	6	1	78	0.100	
292	6	1	73	0.082	
292	6	1	59	0.101	
293	6	1	96	0.063	
293	6	1	91	0.084	
293	6	1	40	0.082	
293	6	1	76	0.048	
293	6	1	40	0.074	
294	6	1	103	0.073	
294	6	1	93	0.101	
294	6	1	90	0.092	
294	6	1	84	0.089	
294	6	1	84	0.110	
295	6	1	87	0.072	
295	6	1	88	0.062	
295	6	1	67	0.059	
295	6	1	76	0.062	
295	6	1	79	0.073	
296	6	1	90	0.122	
296	6	1	89	0.097	
296	6	1	77	0.118	
296	6	1	77	0.093	
296	6	1	74	0.106	
297	6	1	102	0.061	
297	6	1	101	0.063	
297	6	1	87	0.061	
297	6	1	78	0.078	
297	6	1	92	0.048	
298	6	1	49	0.080	
298	6	1	89	0.090	
298	6	1	80	0.053	
298	6	1	74	0.050	
298	6	1	77	0.088	
299	6	1	87	0.105	
299	6	1	91	0.075	
299	6	1	73	0.089	
299	6	1	73	0.053	
299	6	1	86	0.069	
0	7	1	56	0.073	
0	7	1	54	0.118	
0	7	1	29	0.074	
0	7	1	29	0.074	
0	7	1	49	0.132	
1	7	1	58	0.083	
1	7	1	55	0.153	
1	7	1	50	0.085	
1	7	1	49	0.115	
1	7	1	49	0.111	
2	7	1	50	0.079	
2	7	1	57	0.076	
2	7	1	51	0.105	
2	7	1	46	0.077	
2	7	1	51	0.105	
3	7	1	47	0.259	
3	7	1	47	0.222	
3	7	1	45	0.190	
3	7	1	46	0.199	
3	7	1	45	0.154	
4	7	1	60	0.081	
4	7	1	64	0.103	
4	7	1	56	0.077	
4	7	1	56	0.069	
4	7	1	29	0.092	
5	7	1	46	0.338	
5	7	1	46	0.338	
5	7	1	45	0.175	
5	7	1	45	0.211	
5	7	1	45	0.175	
6	7	1	73	0.055	
6	7	1	63	0.092	
6	7	1	54	0.075	
6	7	1	52	0.099	
6	7	1	55	0.067	
7	7	1	82	0.077	
7	7	1	58	0.117	
7	7	1	52	0.106	
7	7	1	52	0.098	
7	7	1	51	0.103	
8	7	1	46	0.152	
8	7	1	46	0.155	
8	7	1	45	0.160	
8	7	1	45	0.183	
8	7	1	45	0.157	
9	7	1	44	0.172	
9	7	1	44	0.145	
9	7	1	44	0.145	
9	7	1	44	0.145	
9	7	1	44	0.141	
10	7	1	48	0.262	
10	7	1	47	0.228	
10	7	1	46	0.100	
10	7	1	46	0.127	
10	7	1	45	0.102	
11	7	1	48	0.279	
11	7	1	48	0.279	
11	7	1	46	0.143	
11	7	1	46	0.143	
11	7	1	46	0.143	
12	7	1	47	0.047	
12	7	1	50	0.091	
12	7	1	47	0.077	
12	7	1	47	0.054	
12	7	1	45	0.053	
13	7	1	50	0.122	
13	7	1	49	0.124	
13	7	1	45	0.127	
13	7	1	44	0.091	
13	7	1	45	0.081	
14	7	1	56	0.188	
14	7	1	54	0.171	
14	7	1	45	0.080	
14	7	1	46	0.164	
14	7	1	44	0.087	
15	7	1	49	0.273	
15	7	1	46	0.246	
15	7	1	47	0.168	
15	7	1	46	0.196	
15	7	1	46	0.155	
16	7	1	52	0.137	
16	7	1	53	0.167	
16	7	1	50	0.049	
16	7	1	54	0.100	
16	7	1	52	0.128	
17	7	1	51	0.188	
17	7	1	51	0.228	
17	7	1	47	0.215	
17	7	1	47	0.206	
17	7	1	45	0.196	
18	7	1	46	0.311	
18	7	1	46	0.311	
18	7	1	46	0.175	
18	7	1	46	0.175	
18	7	1	46	0.175	
19	7	1	59	0.107	
19	7	1	39	0.099	
19	7	1	32	0.077	
19	7	1	34	0.110	
19	7	1	60	0.104	
20	7	1	49	0.194	
20	7	1	45	0.329	
20	7	1	46	0.156	
20	7	1	47	0.192	
20	7	1	46	0.116	
21	7	1	51	0.235	
21	7	1	51	0.233	
21	7	1	46	0.125	
21	7	1	47	0.108	
21	7	1	46	0.125	
22	7	1	53	0.082	
22	7	1	50	0.132	
22	7	1	46	0.104	
22	7	1	45	0.077	
22	7	1	46	0.117	
23	7	1	56	0.067	
23	7	1	55	0.087	
23	7	1	24	0.084	
23	7	1	45	0.084	
23	7	1	24	0.066	
24	7	1	62	0.139	
24	7	1	61	0.155	
24	7	1	53	0.104	
24	7	1	52	0.133	
24	7	1	50	0.126	
25	7	1	46	0.203	
25	7	1	46	0.203	
25	7	1	46	0.176	
25	7	1	46	0.179	
25	7	1	46	0.179	
26	7	1	48	0.186	
26	7	1	48	0.186	
26	7	1	45	0.153	
26	7	1	45	0.181	
26	7	1	45	0.138	
27	7	1	48	0.191	
27	7	1	47	0.209	
27	7	1	45	0.142	
27	7	1	45	0.106	
27	7	1	45	0.106	
28	7	1	48	0.197	
28	7	1	44	0.309	
28	7	1	46	0.242	
28	7	1	44	0.146	
28	7	1	44	0.179	
29	7	1	34	0.049	
29	7	1	34	0.025	
29	7	0	28	0.000	
29	7	1	25	0.083	
29	7	0	29	0.000	
30	7	1	59	0.090	
30	7	1	61	0.084	
30	7	1	56	0.095	
30	7	1	66	0.097	
30	7	1	56	0.082	
31	7	1	53	0.216	
31	7	1	54	0.227	
31	7	1	46	0.169	
31	7	1	46	0.181	
31	7	1	46	0.177	
32	7	1	48	0.176	
32	7	1	48	0.208	
32	7	1	44	0.086	
32	7	1	44	0.112	
32	7	1	44	0.145	
33	7	1	32	0.070	
33	7	1	43	0.065	
33	7	1	25	0.056	
33	7	1	25	0.031	
33	7	1	32	0.100	
34	7	1	47	0.241	
34	7	1	49	0.266	
34	7	1	44	0.097	
34	7	1	44	0.133	
34	7	1	44	0.069	
35	7	1	45	0.114	
35	7	1	48	0.124	
35	7	1	45	0.090	
35	7	1	46	0.105	
35	7	1	46	0.105	
36	7	1	48	0.270	
36	7	1	49	0.267	
36	7	1	45	0.207	
36	7	1	45	0.168	
36	7	1	45	0.207	
37	7	1	56	0.090	
37	7	1	57	0.081	
37	7	1	47	0.092	
37	7	1	47	0.075	
37	7	1	54	0.093	
38	7	1	53	0.178	
38	7	1	54	0.103	
38	7	1	48	0.086	
38	7	1	52	0.081	
38	7	1	49	0.081	
39	7	1	50	0.171	
39	7	1	48	0.162	
39	7	1	45	0.121	
39	7	1	45	0.108	
39	7	1	45	0.108	
40	7	1	45	0.341	
40	7	1	45	0.322	
40	7	1	45	0.345	
40	7	1	45	0.345	
40	7	1	45	0.306	
41	7	1	45	0.237	
41	7	1	45	0.297	
41	7	1	45	0.247	
41	7	1	45	0.247	
41	7	1	45	0.268	
42	7	1	45	0.603	
42	7	1	45	0.603	
42	7	1	45	0.584	
42	7	1	45	0.584	
42	7	1	45	0.584	
43	7	1	60	0.100	
43	7	1	60	0.091	
43	7	1	58	0.103	
43	7	1	60	0.107	
43	7	1	61	0.044	
44	7	1	50	0.111	
44	7	1	50	0.097	
44	7	1	52	0.106	
44	7	1	49	0.045	
44	7	1	48	0.039	
45	7	1	53	0.120	
45	7	1	53	0.106	
45	7	1	45	0.099	
45	7	1	24	0.137	
45	7	1	29	0.113	
46	7	1	65	0.099	
46	7	1	56	0.092	
46	7	1	87	0.083	
46	7	1	49	0.042	
46	7	1	49	0.066	
47	7	1	56	0.064	
47	7	1	69	0.066	
47	7	1	34	0.048	
47	7	1	51	0.059	
47	7	1	31	0.045	
48	7	1	50	0.141	
48	7	1	48	0.172	
48	7	1	46	0.059	
48	7	1	46	0.061	
48	7	1	46	0.107	
49	7	1	59	0.061	
49	7	1	61	0.092	
49	7	1	53	0.075	
49	7	1	55	0.074	
49	7	1	52	0.081	
50	7	1	52	0.247	
50	7	1	50	0.223	
50	7	1	47	0.187	
50	7	1	47	0.201	
50	7	1	46	0.149	
51	7	1	49	0.191	
51	7	1	47	0.185	
51	7	1	44	0.119	
51	7	1	45	0.111	
51	7	1	45	0.170	
52	7	1	51	0.277	
52	7	1	54	0.212	
52	7	1	47	0.223	
52	7	1	47	0.137	
52	7	1	46	0.171	
53	7	1	48	0.171	
53	7	1	48	0.119	
53	7	1	46	0.118	
53	7	1	47	0.177	
53	7	1	47	0.147	
54	7	1	47	0.468	
54	7	1	47	0.485	
54	7	1	46	0.366	
54	7	1	47	0.370	
54	7	1	47	0.363	
55	7	1	51	0.123	
55	7	1	54	0.112	
55	7	1	52	0.097	
55	7	1	48	0.099	
55	7	1	51	0.097	
56	7	1	49	0.178	
56	7	1	48	0.225	
56	7	1	45	0.122	
56	7	1	46	0.129	
56	7	1	45	0.107	
57	7	1	58	0.149	
57	7	1	52	0.110	
57	7	1	50	0.108	
57	7	1	56	0.108	
57	7	1	66	0.088	
58	7	1	33	0.095	
58	7	1	76	0.080	
58	7	1	50	0.042	
58	7	1	59	0.096	
58	7	1	55	0.068	
59	7	1	134	0.047	
59	7	1	69	0.050	
59	7	1	49	0.079	
59	7	1	57	0.079	
59	7	1	47	0.085	
60	7	1	50	0.061	
60	7	1	56	0.071	
60	7	1	48	0.080	
60	7	1	48	0.080	
60	7	1	48	0.087	
61	7	1	45	0.420	
61	7	1	45	0.420	
61	7	1	45	0.428	
61	7	1	45	0.369	
61	7	1	45	0.428	
62	7	1	67	0.046	
62	7	1	65	0.080	
62	7	1	55	0.074	
62	7	1	56	0.070	
62	7	1	54	0.075	
63	7	1	52	0.133	
63	7	1	53	0.131	
63	7	1	50	0.057	
63	7	1	52	0.166	
63	7	1	51	0.139	
64	7	1	46	0.134	
64	7	1	47	0.170	
64	7	1	48	0.117	
64	7	1	44	0.150	
64	7	1	44	0.135	
65	7	1	48	0.252	
65	7	1	46	0.279	
65	7	1	46	0.129	
65	7	1	46	0.128	
65	7	1	46	0.134	
66	7	1	48	0.164	
66	7	1	49	0.185	
66	7	1	45	0.138	
66	7	1	45	0.143	
66	7	1	45	0.143	
67	7	1	45	0.318	
67	7	1	45	0.318	
67	7	1	45	0.318	
67	7	1	45	0.318	
67	7	1	45	0.318	
68	7	1	54	0.122	
68	7	1	52	0.221	
68	7	1	51	0.111	
68	7	1	52	0.123	
68	7	1	51	0.066	
69	7	1	58	0.045	
69	7	1	59	0.108	
69	7	1	46	0.098	
69	7	1	74	0.054	
69	7	1	46	0.077	
70	7	1	50	0.160	
70	7	1	49	0.167	
70	7	1	47	0.135	
70	7	1	47	0.133	
70	7	1	47	0.148	
71	7	1	46	0.196	
71	7	1	46	0.193	
71	7	1	45	0.129	
71	7	1	45	0.129	
71	7	1	45	0.125	
72	7	1	45	0.281	
72	7	1	47	0.238	
72	7	1	45	0.213	
72	7	1	45	0.186	
72	7	1	45	0.247	
73	7	1	53	0.080	
73	7	1	53	0.124	
73	7	1	24	0.089	
73	7	1	24	0.079	
73	7	1	47	0.106	
74	7	1	47	0.171	
74	7	1	48	0.112	
74	7	1	45	0.137	
74	7	1	45	0.181	
74	7	1	45	0.089	
75	7	1	45	0.345	
75	7	1	45	0.345	
75	7	1	45	0.345	
75	7	1	45	0.323	
75	7	1	45	0.345	
76	7	1	52	0.180	
76	7	1	53	0.176	
76	7	1	48	0.149	
76	7	1	47	0.149	
76	7	1	45	0.158	
77	7	1	49	0.246	
77	7	1	49	0.258	
77	7	1	45	0.222	
77	7	1	45	0.210	
77	7	1	45	0.222	
78	7	1	55	0.102	
78	7	1	55	0.102	
78	7	1	59	0.101	
78	7	1	29	0.076	
78	7	1	45	0.121	
79	7	1	47	0.272	
79	7	1	50	0.266	
79	7	1	46	0.074	
79	7	1	44	0.156	
79	7	1	44	0.141	
80	7	1	53	0.135	
80	7	1	51	0.173	
80	7	1	23	0.105	
80	7	1	53	0.115	
80	7	1	24	0.115	
81	7	1	51	0.191	
81	7	1	51	0.184	
81	7	1	46	0.159	
81	7	1	46	0.104	
81	7	1	44	0.147	
82	7	1	66	0.046	
82	7	1	65	0.082	
82	7	1	46	0.075	
82	7	1	74	0.078	
82	7	0	24	0.000	
83	7	1	47	0.217	
83	7	1	47	0.217	
83	7	1	45	0.046	
83	7	1	45	0.046	
83	7	1	45	0.046	
84	7	1	50	0.108	
84	7	1	62	0.092	
84	7	1	46	0.128	
84	7	1	44	0.127	
84	7	1	45	0.135	
85	7	1	55	0.141	
85	7	1	53	0.126	
85	7	1	46	0.095	
85	7	1	48	0.101	
85	7	1	24	0.107	
86	7	1	58	0.086	
86	7	1	60	0.099	
86	7	1	47	0.066	
86	7	1	49	0.094	
86	7	1	24	0.106	
87	7	1	48	0.184	
87	7	1	50	0.211	
87	7	1	46	0.121	
87	7	1	46	0.121	
87	7	1	46	0.121	
88	7	1	50	0.237	
88	7	1	48	0.161	
88	7	1	46	0.137	
88	7	1	46	0.131	
88	7	1	46	0.213	
89	7	1	63	0.104	
89	7	1	49	0.117	
89	7	1	47	0.081	
89	7	1	48	0.094	
89	7	1	47	0.118	
90	7	1	47	0.221	
90	7	1	47	0.190	
90	7	1	45	0.119	
90	7	1	46	0.123	
90	7	1	45	0.177	
91	7	1	58	0.145	
91	7	1	51	0.209	
91	7	1	46	0.132	
91	7	1	48	0.147	
91	7	1	46	0.144	
92	7	1	48	0.180	
92	7	1	45	0.145	
92	7	1	45	0.132	
92	7	1	46	0.145	
92	7	1	45	0.123	
93	7	1	45	0.804	
93	7	1	45	0.804	
93	7	1	45	0.804	
93	7	1	45	0.804	
93	7	1	45	0.804	
94	7	1	45	0.426	
94	7	1	45	0.397	
94	7	1	45	0.429	
94	7	1	45	0.429	
94	7	1	45	0.429	
95	7	1	49	0.183	
95	7	1	48	0.214	
95	7	1	44	0.175	
95	7	1	45	0.135	
95	7	1	44	0.140	
96	7	1	57	0.137	
96	7	1	55	0.142	
96	7	1	48	0.059	
96	7	1	48	0.078	
96	7	1	50	0.156	
97	7	1	52	0.148	
97	7	1	50	0.125	
97	7	1	47	0.069	
97	7	1	46	0.133	
97	7	1	47	0.105	
98	7	1	46	0.092	
98	7	1	52	0.104	
98	7	1	21	0.082	
98	7	1	22	0.055	
98	7	1	49	0.097	
99	7	1	60	0.091	
99	7	1	60	0.110	
99	7	1	54	0.092	
99	7	1	55	0.114	
99	7	1	59	0.119	
100	7	1	49	0.178	
100	7	1	47	0.167	
100	7	1	45	0.106	
100	7	1	45	0.106	
100	7	1	45	0.187	
101	7	1	48	0.307	
101	7	1	50	0.248	
101	7	1	45	0.214	
101	7	1	47	0.133	
101	7	1	47	0.200	
102	7	1	47	0.145	
102	7	1	49	0.137	
102	7	1	48	0.140	
102	7	1	44	0.111	
102	7	1	46	0.077	
103	7	1	59	0.147	
103	7	1	60	0.133	
103	7	1	49	0.077	
103	7	1	52	0.117	
103	7	1	50	0.102	
104	7	1	57	0.115	
104	7	1	54	0.138	
104	7	1	45	0.095	
104	7	1	46	0.101	
104	7	1	45	0.098	
105	7	1	54	0.072	
105	7	1	134	0.078	
105	7	1	60	0.083	
105	7	1	61	0.065	
105	7	1	48	0.084	
106	7	1	51	0.144	
106	7	1	47	0.172	
106	7	1	45	0.126	
106	7	1	46	0.124	
106	7	1	45	0.132	
107	7	1	56	0.097	
107	7	1	57	0.154	
107	7	1	22	0.133	
107	7	1	22	0.133	
107	7	1	49	0.105	
108	7	1	51	0.259	
108	7	1	48	0.302	
108	7	1	46	0.186	
108	7	1	46	0.121	
108	7	1	46	0.163	
109	7	1	52	0.156	
109	7	1	53	0.190	
109	7	1	44	0.110	
109	7	1	45	0.076	
109	7	1	45	0.090	
110	7	1	51	0.197	
110	7	1	51	0.175	
110	7	1	50	0.126	
110	7	1	56	0.120	
110	7	1	50	0.163	
111	7	1	86	0.090	
111	7	1	82	0.089	
111	7	1	69	0.074	
111	7	1	64	0.081	
111	7	1	68	0.095	
112	7	1	62	0.051	
112	7	1	36	0.045	
112	7	1	30	0.072	
112	7	1	51	0.048	
112	7	1	56	0.035	
113	7	1	64	0.078	
113	7	1	61	0.051	
113	7	1	60	0.056	
113	7	1	76	0.048	
113	7	1	31	0.050	
114	7	1	62	0.089	
114	7	1	55	0.090	
114	7	1	54	0.081	
114	7	1	62	0.074	
114	7	1	51	0.087	
115	7	1	51	0.129	
115	7	1	51	0.127	
115	7	1	45	0.098	
115	7	1	45	0.133	
115	7	1	45	0.121	
116	7	1	53	0.192	
116	7	1	52	0.166	
116	7	1	45	0.119	
116	7	1	71	0.076	
116	7	1	29	0.059	
117	7	1	62	0.052	
117	7	1	61	0.071	
117	7	1	30	0.094	
117	7	1	80	0.069	
117	7	1	29	0.101	
118	7	1	69	0.094	
118	7	1	63	0.127	
118	7	1	54	0.087	
118	7	1	60	0.066	
118	7	1	49	0.102	
119	7	1	65	0.066	
119	7	1	62	0.068	
119	7	1	52	0.099	
119	7	1	73	0.059	
119	7	1	53	0.047	
120	7	1	59	0.124	
120	7	1	59	0.100	
120	7	1	57	0.045	
120	7	1	51	0.082	
120	7	1	47	0.047	
121	7	1	53	0.134	
121	7	1	53	0.136	
121	7	1	49	0.071	
121	7	1	50	0.125	
121	7	1	51	0.116	
122	7	1	50	0.154	
122	7	1	54	0.129	
122	7	1	45	0.117	
122	7	1	45	0.144	
122	7	1	47	0.165	
123	7	1	51	0.122	
123	7	1	56	0.040	
123	7	1	67	0.098	
123	7	1	48	0.082	
123	7	1	53	0.119	
124	7	1	55	0.152	
124	7	1	59	0.151	
124	7	1	50	0.126	
124	7	1	54	0.117	
124	7	1	50	0.141	
125	7	1	50	0.173	
125	7	1	80	0.052	
125	7	1	74	0.108	
125	7	1	47	0.118	
125	7	1	48	0.097	
126	7	1	52	0.105	
126	7	1	57	0.099	
126	7	1	45	0.061	
126	7	1	51	0.048	
126	7	1	46	0.083	
127	7	1	31	0.095	
127	7	1	58	0.091	
127	7	1	30	0.100	
127	7	1	56	0.044	
127	7	1	26	0.044	
128	7	1	48	0.208	
128	7	1	48	0.202	
