Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
213	6	1	110	0.075	
214	6	1	79	0.076	
214	6	1	84	0.091	
214	6	1	160	0.080	
214	6	1	147	0.084	
214	6	1	66	0.073	
215	6	1	52	0.071	
215	6	1	79	0.127	
215	6	1	90	0.158	
215	6	1	88	0.113	
215	6	1	96	0.136	
216	6	1	78	0.163	
216	6	1	76	0.131	
216	6	1	89	0.097	
216	6	1	81	0.140	
216	6	1	85	0.086	
217	6	1	77	0.094	
217	6	1	84	0.089	
217	6	1	106	0.094	
217	6	1	124	0.091	
217	6	1	114	0.083	
218	6	1	40	0.067	
218	6	1	74	0.115	
218	6	1	68	0.074	
218	6	1	61	0.070	
218	6	1	47	0.068	
219	6	1	78	0.084	
219	6	1	73	0.099	
219	6	1	90	0.067	
219	6	1	113	0.099	
219	6	1	61	0.071	
220	6	1	55	0.072	
220	6	1	50	0.068	
220	6	1	62	0.078	
220	6	1	61	0.090	
220	6	1	65	0.090	
221	6	1	59	0.071	
221	6	1	64	0.063	
221	6	1	138	0.072	
221	6	1	101	0.074	
221	6	1	99	0.072	
222	6	1	81	0.080	
222	6	1	92	0.088	
222	6	1	98	0.068	
222	6	1	65	0.119	
222	6	1	88	0.070	
223	6	1	76	0.089	
223	6	1	75	0.100	
223	6	1	87	0.077	
223	6	1	100	0.092	
223	6	1	100	0.079	
224	6	1	37	0.074	
224	6	1	81	0.088	
224	6	1	105	0.079	
224	6	1	97	0.103	
224	6	1	117	0.082	
225	6	1	32	0.064	
225	6	1	79	0.100	
225	6	1	92	0.103	
225	6	1	105	0.078	
225	6	1	113	0.106	
226	6	1	71	0.122	
226	6	1	71	0.132	
226	6	1	92	0.133	
226	6	1	92	0.128	
226	6	1	95	0.125	
227	6	1	82	0.126	
227	6	1	83	0.086	
227	6	1	108	0.056	
227	6	1	113	0.067	
227	6	1	98	0.073	
228	6	1	50	0.108	
228	6	1	49	0.059	
228	6	1	84	0.051	
228	6	1	83	0.067	
228	6	1	60	0.067	
229	6	1	73	0.082	
229	6	1	72	0.091	
229	6	1	64	0.066	
229	6	1	69	0.073	
229	6	1	70	0.068	
230	6	1	80	0.087	
230	6	1	79	0.092	
230	6	1	39	0.070	
230	6	1	39	0.073	
230	6	1	44	0.074	
231	6	1	74	0.170	
231	6	1	77	0.169	
231	6	1	80	0.173	
231	6	1	80	0.161	
231	6	1	83	0.181	
232	6	1	71	0.135	
232	6	1	72	0.087	
232	6	1	108	0.086	
232	6	1	117	0.079	
232	6	1	94	0.115	
233	6	1	69	0.158	
233	6	1	69	0.166	
233	6	1	81	0.190	
233	6	1	80	0.191	
233	6	1	84	0.190	
234	6	1	72	0.112	
234	6	1	79	0.108	
234	6	1	85	0.124	
234	6	1	85	0.088	
234	6	1	82	0.099	
235	6	1	92	0.090	
235	6	1	38	0.086	
235	6	1	111	0.119	
235	6	1	100	0.116	
235	6	1	110	0.089	
236	6	1	69	0.152	
236	6	1	70	0.140	
236	6	1	76	0.154	
236	6	1	79	0.143	
236	6	1	73	0.171	
237	6	1	76	0.076	
237	6	1	77	0.077	
237	6	1	49	0.070	
237	6	1	51	0.065	
237	6	1	52	0.075	
238	6	1	75	0.080	
238	6	1	48	0.120	
238	6	1	73	0.074	
238	6	1	79	0.068	
238	6	1	58	0.066	
239	6	1	77	0.119	
239	6	1	75	0.130	
239	6	1	86	0.097	
239	6	1	84	0.168	
239	6	1	90	0.086	
240	6	1	73	0.157	
240	6	1	71	0.124	
240	6	1	97	0.109	
240	6	1	99	0.108	
240	6	1	87	0.246	
241	6	1	34	0.068	
241	6	1	35	0.074	
241	6	1	57	0.072	
241	6	1	131	0.078	
241	6	1	123	0.082	
242	6	1	87	0.092	
242	6	1	64	0.071	
242	6	1	103	0.074	
242	6	1	122	0.093	
242	6	1	96	0.073	
243	6	1	35	0.065	
243	6	1	39	0.071	
243	6	1	55	0.074	
243	6	1	56	0.062	
243	6	1	46	0.075	
244	6	1	44	0.062	
244	6	1	49	0.061	
244	6	1	65	0.071	
244	6	1	70	0.071	
244	6	1	69	0.059	
245	6	1	81	0.077	
245	6	1	77	0.101	
245	6	1	51	0.070	
245	6	1	85	0.065	
245	6	1	64	0.071	
246	6	1	38	0.066	
246	6	1	78	0.075	
246	6	1	117	0.075	
246	6	1	60	0.074	
246	6	1	57	0.067	
247	6	1	78	0.094	
247	6	1	78	0.106	
247	6	1	89	0.165	
247	6	1	79	0.154	
247	6	1	84	0.149	
248	6	1	75	0.091	
248	6	1	78	0.106	
248	6	1	77	0.055	
248	6	1	120	0.080	
248	6	1	120	0.106	
249	6	1	81	0.104	
249	6	1	78	0.085	
249	6	1	31	0.067	
249	6	1	105	0.092	
249	6	1	54	0.077	
250	6	1	35	0.050	
250	6	1	35	0.071	
250	6	1	42	0.072	
250	6	1	37	0.074	
250	6	1	50	0.072	
251	6	1	71	0.081	
251	6	1	72	0.092	
251	6	1	55	0.059	
251	6	1	82	0.077	
251	6	1	89	0.076	
252	6	1	71	0.114	
252	6	1	70	0.102	
252	6	1	74	0.088	
252	6	1	74	0.088	
252	6	1	74	0.088	
253	6	1	28	0.304	
253	6	1	82	0.099	
253	6	1	44	0.031	
253	6	1	133	0.102	
253	6	1	48	0.073	
254	6	1	41	0.070	
254	6	1	74	0.102	
254	6	1	93	0.097	
254	6	1	101	0.081	
254	6	1	51	0.072	
255	6	1	76	0.091	
255	6	1	76	0.093	
255	6	1	68	0.073	
255	6	1	110	0.069	
255	6	1	72	0.073	
256	6	1	47	0.071	
256	6	1	77	0.079	
256	6	1	42	0.065	
256	6	1	48	0.065	
256	6	1	41	0.072	
257	6	1	73	0.114	
257	6	1	75	0.130	
257	6	1	106	0.133	
257	6	1	87	0.209	
257	6	1	86	0.161	
258	6	1	55	0.069	
258	6	1	57	0.049	
258	6	1	73	0.072	
258	6	1	42	0.070	
258	6	1	40	0.074	
259	6	1	79	0.125	
259	6	1	70	0.202	
259	6	1	81	0.119	
259	6	1	80	0.128	
259	6	1	78	0.127	
260	6	1	42	0.069	
260	6	1	44	0.068	
260	6	1	121	0.082	
260	6	1	112	0.090	
260	6	1	91	0.058	
261	6	1	79	0.076	
261	6	1	74	0.114	
261	6	1	120	0.094	
261	6	1	80	0.075	
261	6	1	59	0.068	
262	6	1	81	0.082	
262	6	1	54	0.061	
262	6	1	62	0.148	
262	6	1	143	0.074	
262	6	1	72	0.145	
263	6	1	72	0.119	
263	6	1	70	0.117	
263	6	1	108	0.094	
263	6	1	118	0.093	
263	6	1	43	0.062	
264	6	1	80	0.076	
264	6	1	81	0.094	
264	6	1	52	0.070	
264	6	1	49	0.073	
264	6	1	55	0.070	
265	6	1	39	0.132	
265	6	1	40	0.103	
265	6	1	52	0.074	
265	6	1	106	0.062	
265	6	1	53	0.069	
266	6	1	89	0.103	
266	6	1	71	0.070	
266	6	1	159	0.094	
266	6	1	117	0.068	
266	6	1	139	0.079	
267	6	1	77	0.102	
267	6	1	59	0.068	
267	6	1	110	0.085	
267	6	1	125	0.079	
267	6	1	135	0.099	
268	6	1	75	0.077	
268	6	1	40	0.070	
268	6	1	62	0.070	
268	6	1	73	0.073	
268	6	1	58	0.073	
269	6	1	83	0.083	
269	6	1	83	0.094	
269	6	1	101	0.092	
269	6	1	102	0.098	
269	6	1	93	0.090	
270	6	1	69	0.148	
270	6	1	70	0.134	
270	6	1	78	0.097	
270	6	1	77	0.111	
270	6	1	79	0.091	
271	6	1	77	0.080	
271	6	1	46	0.092	
271	6	1	104	0.092	
271	6	1	96	0.101	
271	6	1	111	0.089	
272	6	1	59	0.072	
272	6	1	28	0.038	
272	6	1	53	0.066	
272	6	1	59	0.080	
272	6	1	51	0.075	
273	6	1	85	0.101	
273	6	1	32	0.122	
273	6	1	180	0.067	
273	6	1	149	0.071	
273	6	1	152	0.054	
274	6	1	70	0.187	
274	6	1	73	0.177	
274	6	1	84	0.190	
274	6	1	86	0.150	
274	6	1	88	0.170	
275	6	1	38	0.067	
275	6	1	63	0.072	
275	6	1	80	0.074	
275	6	1	63	0.070	
275	6	1	81	0.072	
276	6	1	81	0.077	
276	6	1	40	0.063	
276	6	1	85	0.075	
276	6	1	80	0.092	
276	6	1	163	0.087	
277	6	1	80	0.104	
277	6	1	72	0.130	
277	6	1	68	0.059	
277	6	1	88	0.110	
277	6	1	91	0.115	
278	6	1	49	0.071	
278	6	1	75	0.097	
278	6	1	174	0.075	
278	6	1	104	0.069	
278	6	1	97	0.067	
279	6	1	74	0.075	
279	6	1	35	0.075	
279	6	1	49	0.068	
279	6	1	81	0.073	
279	6	1	250	0.263	
280	6	1	80	0.122	
280	6	1	76	0.112	
280	6	1	107	0.117	
280	6	1	117	0.099	
280	6	1	123	0.081	
281	6	1	95	0.079	
281	6	1	85	0.078	
281	6	1	108	0.075	
281	6	1	114	0.076	
281	6	1	116	0.081	
282	6	1	80	0.075	
282	6	1	100	0.086	
282	6	1	57	0.072	
282	6	1	230	0.078	
282	6	1	57	0.066	
283	6	1	40	0.065	
283	6	1	37	0.073	
283	6	1	45	0.071	
283	6	1	57	0.068	
283	6	1	49	0.071	
284	6	1	45	0.065	
284	6	1	75	0.104	
284	6	1	111	0.079	
284	6	1	78	0.073	
284	6	1	82	0.064	
285	6	1	59	0.072	
285	6	1	89	0.093	
285	6	1	73	0.073	
285	6	1	94	0.074	
285	6	1	61	0.062	
286	6	1	76	0.094	
286	6	1	77	0.095	
286	6	1	109	0.076	
286	6	1	112	0.086	
286	6	1	112	0.096	
287	6	1	55	0.069	
287	6	1	54	0.071	
287	6	1	71	0.073	
287	6	1	149	0.092	
287	6	1	83	0.068	
288	6	1	76	0.079	
288	6	1	39	0.100	
288	6	1	100	0.096	
288	6	1	52	0.062	
288	6	1	53	0.094	
289	6	1	82	0.091	
289	6	1	77	0.111	
289	6	1	80	0.109	
289	6	1	82	0.132	
289	6	1	88	0.113	
290	6	1	76	0.112	
290	6	1	83	0.075	
290	6	1	141	0.089	
290	6	1	137	0.083	
290	6	1	140	0.080	
291	6	1	70	0.199	
291	6	1	69	0.183	
291	6	1	73	0.251	
291	6	1	80	0.228	
291	6	1	73	0.268	
292	6	1	30	0.133	
292	6	1	30	0.121	
292	6	1	131	0.082	
292	6	1	121	0.080	
292	6	1	119	0.075	
293	6	1	79	0.076	
293	6	1	54	0.073	
293	6	1	42	0.071	
293	6	1	39	0.061	
293	6	1	38	0.068	
294	6	1	58	0.075	
294	6	1	89	0.088	
294	6	1	126	0.088	
294	6	1	55	0.062	
294	6	1	132	0.083	
295	6	1	90	0.100	
295	6	1	75	0.089	
295	6	1	64	0.069	
295	6	1	133	0.082	
295	6	1	75	0.069	
296	6	1	73	0.155	
296	6	1	77	0.104	
296	6	1	109	0.086	
296	6	1	109	0.118	
296	6	1	40	0.067	
297	6	1	37	0.065	
297	6	1	36	0.073	
297	6	1	44	0.062	
297	6	1	50	0.071	
297	6	1	51	0.067	
298	6	1	35	0.074	
298	6	1	85	0.078	
298	6	1	51	0.061	
298	6	1	50	0.073	
298	6	1	44	0.074	
299	6	1	78	0.114	
299	6	1	79	0.077	
299	6	1	63	0.063	
299	6	1	155	0.078	
299	6	1	57	0.066	
0	7	1	34	0.068	
0	7	1	60	0.087	
0	7	1	67	0.147	
0	7	1	97	0.078	
0	7	1	37	0.075	
1	7	1	101	0.085	
1	7	1	49	0.139	
1	7	1	119	0.091	
1	7	1	104	0.110	
1	7	1	140	0.097	
2	7	1	47	0.098	
2	7	1	67	0.087	
2	7	1	27	0.063	
2	7	1	27	0.059	
2	7	1	58	0.106	
3	7	1	45	0.206	
3	7	1	44	0.236	
3	7	1	46	0.237	
3	7	1	45	0.241	
3	7	1	45	0.267	
4	7	1	35	0.071	
4	7	1	45	0.071	
4	7	1	35	0.068	
4	7	1	37	0.032	
4	7	1	41	0.045	
5	7	1	43	0.297	
5	7	1	43	0.297	
5	7	1	44	0.329	
5	7	1	44	0.279	
5	7	1	44	0.279	
6	7	1	52	0.109	
6	7	1	59	0.094	
6	7	1	34	0.070	
6	7	1	28	0.072	
6	7	1	80	0.076	
7	7	1	32	0.064	
7	7	1	52	0.089	
7	7	1	46	0.072	
7	7	1	66	0.100	
7	7	1	58	0.084	
8	7	1	46	0.157	
8	7	1	46	0.149	
8	7	1	98	0.176	
8	7	1	47	0.177	
8	7	1	103	0.150	
9	7	1	44	0.192	
9	7	1	44	0.224	
9	7	1	44	0.227	
9	7	1	47	0.347	
9	7	1	46	0.257	
10	7	1	50	0.244	
10	7	1	49	0.187	
10	7	1	46	0.228	
10	7	1	57	0.194	
10	7	1	156	0.229	
11	7	1	45	0.214	
11	7	1	45	0.240	
11	7	1	46	0.294	
11	7	1	44	0.305	
11	7	1	46	0.294	
12	7	1	52	0.146	
12	7	1	60	0.134	
12	7	1	45	0.068	
12	7	1	65	0.075	
12	7	1	55	0.063	
13	7	1	47	0.097	
13	7	1	45	0.145	
13	7	1	30	0.067	
13	7	1	54	0.120	
13	7	1	55	0.117	
14	7	1	53	0.195	
14	7	1	51	0.196	
14	7	1	69	0.129	
14	7	1	53	0.204	
14	7	1	56	0.224	
15	7	1	44	0.103	
15	7	1	46	0.286	
15	7	1	53	0.267	
15	7	1	49	0.302	
15	7	1	53	0.279	
16	7	1	55	0.123	
16	7	1	52	0.097	
16	7	1	148	0.132	
16	7	1	63	0.162	
16	7	1	62	0.077	
17	7	1	47	0.219	
17	7	1	47	0.287	
17	7	1	52	0.373	
17	7	1	58	0.301	
17	7	1	56	0.243	
18	7	1	43	0.250	
18	7	1	43	0.250	
18	7	1	46	0.310	
18	7	1	47	0.310	
18	7	1	132	0.380	
19	7	1	89	0.080	
19	7	1	90	0.101	
19	7	1	141	0.059	
19	7	1	132	0.071	
19	7	1	122	0.096	
20	7	1	44	0.209	
20	7	1	45	0.282	
20	7	1	49	0.309	
20	7	1	46	0.352	
20	7	1	46	0.316	
21	7	1	48	0.282	
21	7	1	48	0.263	
21	7	1	58	0.241	
21	7	1	52	0.279	
21	7	1	53	0.256	
22	7	1	45	0.124	
22	7	1	45	0.107	
22	7	1	102	0.086	
22	7	1	28	0.071	
22	7	1	68	0.141	
23	7	1	24	0.068	
23	7	1	22	0.046	
23	7	1	115	0.148	
23	7	1	145	0.134	
23	7	1	88	0.203	
24	7	1	55	0.134	
24	7	1	52	0.123	
24	7	1	141	0.075	
24	7	1	76	0.111	
24	7	1	99	0.063	
25	7	1	44	0.279	
25	7	1	44	0.279	
25	7	1	45	0.463	
25	7	1	45	0.463	
25	7	1	45	0.463	
26	7	1	48	0.196	
26	7	1	47	0.114	
26	7	1	57	0.139	
26	7	1	48	0.177	
26	7	1	52	0.189	
27	7	1	45	0.178	
27	7	1	45	0.178	
27	7	1	47	0.200	
27	7	1	49	0.208	
27	7	1	49	0.208	
28	7	1	46	0.342	
28	7	1	45	0.290	
28	7	1	47	0.341	
28	7	1	44	0.281	
28	7	1	47	0.275	
29	7	1	31	0.065	
29	7	1	31	0.092	
29	7	1	33	0.030	
29	7	1	33	0.048	
29	7	1	55	0.066	
30	7	1	54	0.091	
30	7	1	54	0.098	
30	7	1	83	0.096	
30	7	1	67	0.143	
30	7	1	68	0.124	
31	7	1	44	0.217	
31	7	1	49	0.176	
31	7	1	146	0.096	
31	7	1	137	0.078	
31	7	1	120	0.133	
32	7	1	50	0.187	
32	7	1	47	0.166	
32	7	1	53	0.191	
32	7	1	52	0.169	
32	7	1	52	0.169	
33	7	1	27	0.056	
33	7	1	26	0.069	
33	7	1	44	0.055	
33	7	1	36	0.087	
33	7	1	52	0.072	
34	7	1	47	0.251	
34	7	1	46	0.233	
34	7	1	52	0.173	
34	7	1	53	0.203	
34	7	1	51	0.179	
35	7	1	45	0.118	
35	7	1	43	0.125	
35	7	1	48	0.096	
35	7	1	47	0.079	
35	7	1	35	0.072	
36	7	1	44	0.291	
36	7	1	44	0.268	
36	7	1	46	0.275	
36	7	1	46	0.272	
36	7	1	45	0.277	
37	7	1	53	0.126	
37	7	1	99	0.077	
37	7	1	70	0.142	
37	7	1	91	0.102	
37	7	1	72	0.150	
38	7	1	59	0.138	
38	7	1	67	0.100	
38	7	1	99	0.067	
38	7	1	117	0.073	
38	7	1	155	0.080	
39	7	1	44	0.142	
39	7	1	44	0.142	
39	7	1	36	0.073	
39	7	1	33	0.075	
39	7	1	58	0.106	
40	7	1	43	0.314	
40	7	1	43	0.363	
40	7	1	43	0.389	
40	7	1	43	0.372	
40	7	1	43	0.370	
41	7	1	43	0.195	
41	7	1	43	0.213	
41	7	1	46	0.378	
41	7	1	46	0.336	
41	7	1	46	0.336	
42	7	1	43	0.648	
42	7	1	43	0.644	
42	7	1	43	0.664	
42	7	1	43	0.664	
42	7	1	43	0.664	
43	7	1	69	0.069	
43	7	1	60	0.110	
43	7	1	44	0.096	
43	7	1	94	0.068	
43	7	1	121	0.070	
44	7	1	51	0.117	
44	7	1	54	0.127	
44	7	1	65	0.069	
44	7	1	73	0.118	
44	7	1	70	0.107	
45	7	1	46	0.129	
45	7	1	55	0.112	
45	7	1	119	0.096	
45	7	1	63	0.059	
45	7	1	47	0.071	
46	7	1	63	0.131	
46	7	1	54	0.113	
46	7	1	34	0.066	
46	7	1	193	0.076	
46	7	1	47	0.069	
47	7	1	28	0.047	
47	7	1	27	0.068	
47	7	1	27	0.069	
47	7	1	41	0.060	
47	7	1	50	0.070	
48	7	1	49	0.127	
48	7	1	48	0.166	
48	7	1	78	0.079	
48	7	1	55	0.141	
48	7	1	53	0.123	
49	7	1	45	0.074	
49	7	1	67	0.099	
49	7	1	63	0.067	
49	7	1	72	0.096	
49	7	1	80	0.134	
50	7	1	48	0.177	
50	7	1	47	0.178	
50	7	1	47	0.354	
50	7	1	47	0.354	
50	7	1	54	0.308	
51	7	1	45	0.180	
51	7	1	44	0.226	
51	7	1	72	0.255	
51	7	1	59	0.285	
51	7	1	51	0.273	
52	7	1	52	0.285	
52	7	1	49	0.272	
52	7	1	139	0.200	
52	7	1	114	0.157	
52	7	1	106	0.234	
53	7	1	46	0.167	
53	7	1	45	0.126	
53	7	1	63	0.161	
53	7	1	64	0.166	
53	7	1	103	0.064	
54	7	1	48	0.127	
54	7	1	48	0.127	
54	7	1	49	0.191	
54	7	1	48	0.204	
54	7	1	53	0.171	
55	7	1	138	0.092	
55	7	1	54	0.111	
55	7	1	69	0.114	
55	7	1	91	0.107	
55	7	1	70	0.116	
56	7	1	50	0.265	
56	7	1	51	0.191	
56	7	1	53	0.349	
56	7	1	63	0.314	
56	7	1	61	0.255	
57	7	1	61	0.136	
57	7	1	69	0.093	
57	7	1	62	0.109	
57	7	1	69	0.130	
57	7	1	62	0.090	
58	7	1	64	0.094	
58	7	1	67	0.093	
58	7	1	118	0.057	
58	7	1	37	0.095	
58	7	1	123	0.067	
59	7	1	117	0.093	
59	7	1	60	0.110	
59	7	1	95	0.083	
59	7	1	122	0.070	
59	7	1	70	0.117	
60	7	1	22	0.062	
60	7	1	22	0.062	
60	7	1	29	0.072	
60	7	1	57	0.084	
60	7	1	33	0.072	
61	7	1	43	0.376	
61	7	1	43	0.396	
61	7	1	43	0.409	
61	7	1	43	0.409	
61	7	1	43	0.422	
62	7	1	59	0.095	
62	7	1	58	0.085	
62	7	1	82	0.070	
62	7	1	54	0.068	
62	7	1	61	0.069	
63	7	1	53	0.164	
63	7	1	60	0.115	
63	7	1	63	0.179	
63	7	1	62	0.107	
63	7	1	66	0.109	
64	7	1	45	0.159	
64	7	1	46	0.192	
64	7	1	51	0.171	
64	7	1	53	0.166	
64	7	1	55	0.180	
65	7	1	44	0.328	
65	7	1	44	0.269	
65	7	1	44	0.351	
65	7	1	43	0.307	
65	7	1	43	0.307	
66	7	1	46	0.155	
66	7	1	46	0.145	
66	7	1	54	0.117	
66	7	1	53	0.118	
66	7	1	51	0.112	
67	7	1	43	0.326	
67	7	1	43	0.354	
67	7	1	43	0.394	
67	7	1	43	0.394	
67	7	1	43	0.394	
68	7	1	49	0.236	
68	7	1	55	0.187	
68	7	1	63	0.193	
68	7	1	56	0.171	
68	7	1	57	0.185	
69	7	1	126	0.076	
69	7	1	78	0.066	
69	7	1	111	0.077	
69	7	1	83	0.135	
69	7	1	78	0.095	
70	7	1	48	0.183	
70	7	1	48	0.115	
70	7	1	53	0.208	
70	7	1	56	0.154	
70	7	1	50	0.201	
71	7	1	46	0.198	
71	7	1	46	0.198	
71	7	1	57	0.214	
71	7	1	57	0.214	
71	7	1	60	0.201	
72	7	1	43	0.281	
72	7	1	43	0.238	
72	7	1	44	0.221	
72	7	1	44	0.291	
72	7	1	44	0.227	
73	7	1	47	0.155	
73	7	1	48	0.115	
73	7	1	64	0.154	
73	7	1	67	0.180	
73	7	1	139	0.098	
74	7	1	49	0.146	
74	7	1	47	0.150	
74	7	1	57	0.138	
74	7	1	51	0.164	
74	7	1	52	0.166	
75	7	1	43	0.375	
75	7	1	43	0.375	
75	7	1	43	0.373	
75	7	1	43	0.379	
75	7	1	43	0.379	
76	7	1	48	0.202	
76	7	1	48	0.178	
76	7	1	55	0.193	
76	7	1	56	0.196	
76	7	1	56	0.160	
77	7	1	45	0.266	
77	7	1	45	0.266	
77	7	1	55	0.310	
77	7	1	59	0.211	
77	7	1	58	0.208	
78	7	1	48	0.088	
78	7	1	31	0.074	
78	7	1	60	0.073	
78	7	1	127	0.095	
78	7	1	139	0.091	
79	7	1	46	0.268	
79	7	1	45	0.242	
79	7	1	46	0.273	
79	7	1	50	0.275	
79	7	1	47	0.215	
80	7	1	24	0.151	
80	7	1	29	0.091	
80	7	1	144	0.097	
80	7	1	126	0.134	
80	7	1	81	0.163	
81	7	1	47	0.188	
81	7	1	45	0.160	
81	7	1	150	0.103	
81	7	1	55	0.101	
81	7	1	62	0.152	
82	7	1	29	0.066	
82	7	1	55	0.086	
82	7	1	60	0.078	
82	7	1	51	0.067	
82	7	1	36	0.066	
83	7	1	47	0.216	
83	7	1	46	0.222	
83	7	1	48	0.232	
83	7	1	48	0.243	
83	7	1	48	0.204	
84	7	1	44	0.164	
84	7	1	46	0.111	
84	7	1	55	0.268	
84	7	1	53	0.224	
84	7	1	58	0.162	
85	7	1	49	0.162	
85	7	1	50	0.158	
85	7	1	80	0.128	
85	7	1	104	0.087	
85	7	1	178	0.135	
86	7	1	65	0.106	
86	7	1	64	0.080	
86	7	1	105	0.078	
86	7	1	108	0.106	
86	7	1	31	0.073	
87	7	1	44	0.240	
87	7	1	46	0.147	
87	7	1	45	0.221	
87	7	1	45	0.156	
87	7	1	44	0.220	
88	7	1	44	0.291	
88	7	1	44	0.221	
88	7	1	45	0.284	
88	7	1	44	0.268	
88	7	1	45	0.235	
89	7	1	45	0.127	
89	7	1	45	0.088	
89	7	1	63	0.121	
89	7	1	39	0.061	
89	7	1	62	0.125	
90	7	1	44	0.231	
90	7	1	45	0.193	
90	7	1	45	0.273	
90	7	1	46	0.281	
90	7	1	45	0.273	
91	7	1	47	0.230	
91	7	1	46	0.177	
91	7	1	47	0.198	
91	7	1	52	0.206	
91	7	1	48	0.199	
92	7	1	50	0.148	
92	7	1	50	0.146	
92	7	1	104	0.103	
92	7	1	113	0.132	
92	7	1	156	0.073	
93	7	1	43	0.804	
93	7	1	43	0.804	
93	7	1	43	0.827	
93	7	1	43	0.827	
93	7	1	43	0.827	
94	7	1	43	0.369	
94	7	1	43	0.369	
94	7	1	43	0.366	
94	7	1	43	0.360	
94	7	1	43	0.358	
95	7	1	43	0.194	
95	7	1	45	0.197	
95	7	1	50	0.126	
95	7	1	56	0.134	
95	7	1	54	0.153	
96	7	1	52	0.196	
96	7	1	55	0.101	
96	7	1	174	0.088	
96	7	1	70	0.144	
96	7	1	75	0.082	
97	7	1	26	0.013	
97	7	1	45	0.119	
97	7	1	26	0.075	
97	7	1	27	0.057	
97	7	1	30	0.059	
98	7	1	46	0.119	
98	7	1	48	0.111	
98	7	1	152	0.090	
98	7	1	128	0.098	
98	7	1	123	0.105	
99	7	1	55	0.163	
99	7	1	52	0.126	
99	7	1	55	0.108	
99	7	1	63	0.081	
99	7	1	59	0.120	
100	7	1	49	0.211	
100	7	1	49	0.212	
100	7	1	53	0.240	
100	7	1	60	0.235	
100	7	1	60	0.232	
101	7	1	47	0.253	
101	7	1	46	0.343	
101	7	1	49	0.359	
101	7	1	51	0.383	
101	7	1	49	0.359	
102	7	1	44	0.136	
102	7	1	45	0.131	
102	7	1	32	0.059	
102	7	1	57	0.163	
102	7	1	69	0.162	
103	7	1	78	0.069	
103	7	1	59	0.129	
103	7	1	81	0.096	
103	7	1	201	0.076	
103	7	1	39	0.068	
104	7	1	50	0.112	
104	7	1	54	0.107	
104	7	1	79	0.100	
104	7	1	69	0.084	
104	7	1	89	0.065	
105	7	1	27	0.074	
105	7	1	27	0.108	
105	7	1	59	0.090	
105	7	1	60	0.079	
105	7	1	34	0.074	
106	7	1	49	0.162	
106	7	1	48	0.162	
106	7	1	61	0.180	
106	7	1	79	0.176	
106	7	1	63	0.107	
107	7	1	55	0.205	
107	7	1	53	0.154	
107	7	1	103	0.155	
107	7	1	151	0.098	
107	7	1	99	0.168	
108	7	1	43	0.248	
108	7	1	43	0.248	
108	7	1	52	0.253	
108	7	1	53	0.249	
108	7	1	53	0.249	
109	7	1	49	0.196	
109	7	1	48	0.216	
109	7	1	69	0.170	
109	7	1	57	0.216	
109	7	1	74	0.128	
110	7	1	46	0.123	
110	7	1	48	0.148	
110	7	1	68	0.157	
110	7	1	86	0.133	
110	7	1	77	0.126	
111	7	1	65	0.087	
111	7	1	68	0.117	
111	7	1	115	0.072	
111	7	1	144	0.067	
111	7	1	123	0.072	
112	7	1	28	0.070	
112	7	1	33	0.062	
112	7	1	105	0.066	
112	7	1	106	0.072	
112	7	1	84	0.063	
113	7	1	84	0.079	
113	7	1	58	0.098	
113	7	1	61	0.074	
113	7	1	119	0.054	
113	7	1	42	0.062	
114	7	1	52	0.080	
114	7	1	54	0.101	
114	7	1	123	0.072	
114	7	1	72	0.066	
114	7	1	55	0.071	
115	7	1	68	0.089	
115	7	1	50	0.108	
115	7	1	62	0.073	
115	7	1	69	0.120	
115	7	1	173	0.097	
116	7	1	47	0.225	
116	7	1	47	0.189	
116	7	1	88	0.239	
116	7	1	155	0.196	
116	7	1	160	0.277	
117	7	1	102	0.061	
117	7	1	40	0.066	
117	7	1	68	0.072	
117	7	1	55	0.070	
117	7	1	56	0.056	
118	7	1	55	0.131	
118	7	1	62	0.106	
118	7	1	91	0.087	
118	7	1	37	0.069	
118	7	1	27	0.075	
119	7	1	41	0.073	
119	7	1	50	0.067	
119	7	1	38	0.075	
119	7	1	56	0.060	
119	7	1	37	0.075	
120	7	1	26	0.061	
120	7	1	55	0.128	
120	7	1	60	0.101	
120	7	1	67	0.088	
120	7	1	70	0.107	
121	7	1	54	0.147	
121	7	1	53	0.130	
121	7	1	156	0.140	
121	7	1	173	0.098	
121	7	1	151	0.081	
122	7	1	32	0.011	
122	7	1	46	0.210	
122	7	1	57	0.142	
122	7	1	54	0.148	
122	7	1	155	0.101	
123	7	1	62	0.090	
123	7	1	54	0.111	
123	7	1	71	0.072	
123	7	1	65	0.068	
123	7	1	124	0.058	
124	7	1	55	0.159	
124	7	1	53	0.140	
124	7	1	79	0.132	
124	7	1	78	0.170	
124	7	1	69	0.145	
125	7	1	55	0.151	
125	7	1	51	0.158	
125	7	1	91	0.085	
125	7	1	42	0.059	
125	7	1	114	0.107	
126	7	1	51	0.106	
126	7	1	51	0.121	
126	7	1	73	0.091	
126	7	1	61	0.061	
126	7	1	76	0.094	
127	7	1	57	0.098	
127	7	1	52	0.118	
127	7	1	72	0.084	
127	7	1	48	0.066	
127	7	1	65	0.092	
128	7	1	45	0.277	
128	7	1	44	0.265	
