Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
128	7	1	57	0.232	
128	7	1	60	0.204	
128	7	1	48	0.273	
129	7	1	85	0.091	
129	7	1	110	0.064	
129	7	1	127	0.104	
129	7	1	102	0.094	
129	7	1	77	0.103	
130	7	1	79	0.140	
130	7	1	55	0.201	
130	7	1	81	0.114	
130	7	1	58	0.240	
130	7	1	58	0.180	
131	7	1	98	0.107	
131	7	1	147	0.088	
131	7	1	103	0.098	
131	7	1	118	0.126	
131	7	1	100	0.156	
132	7	1	75	0.142	
132	7	1	105	0.109	
132	7	1	82	0.144	
132	7	1	133	0.091	
132	7	1	110	0.117	
133	7	1	109	0.143	
133	7	1	102	0.089	
133	7	1	172	0.109	
133	7	1	129	0.097	
133	7	1	145	0.136	
134	7	1	111	0.108	
134	7	1	79	0.162	
134	7	1	103	0.141	
134	7	1	141	0.122	
134	7	1	151	0.136	
135	7	1	54	0.352	
135	7	1	47	0.328	
135	7	1	73	0.305	
135	7	1	50	0.326	
135	7	1	47	0.341	
136	7	1	126	0.075	
136	7	1	119	0.041	
136	7	1	135	0.042	
136	7	1	234	0.094	
136	7	1	208	0.054	
137	7	1	234	0.075	
137	7	1	154	0.062	
137	7	1	174	0.072	
137	7	1	180	0.087	
137	7	1	231	0.046	
138	7	1	100	0.112	
138	7	1	146	0.096	
138	7	1	108	0.089	
138	7	1	90	0.138	
138	7	1	174	0.063	
139	7	1	62	0.121	
139	7	1	55	0.177	
139	7	1	64	0.160	
139	7	1	58	0.157	
139	7	1	84	0.168	
140	7	1	139	0.100	
140	7	1	142	0.119	
140	7	1	146	0.087	
140	7	1	163	0.090	
140	7	1	115	0.087	
141	7	1	74	0.099	
141	7	1	93	0.100	
141	7	1	85	0.127	
141	7	1	87	0.147	
141	7	1	95	0.145	
142	7	1	67	0.094	
142	7	1	60	0.124	
142	7	1	64	0.118	
142	7	1	68	0.068	
142	7	1	70	0.091	
143	7	1	102	0.088	
143	7	1	132	0.120	
143	7	1	101	0.117	
143	7	1	97	0.151	
143	7	1	95	0.121	
144	7	1	117	0.107	
144	7	1	136	0.092	
144	7	1	202	0.051	
144	7	1	132	0.069	
144	7	1	125	0.080	
145	7	1	88	0.176	
145	7	1	60	0.254	
145	7	1	58	0.126	
145	7	1	70	0.265	
145	7	1	64	0.123	
146	7	1	45	0.340	
146	7	1	46	0.336	
146	7	1	48	0.263	
146	7	1	52	0.309	
146	7	1	49	0.253	
147	7	1	75	0.120	
147	7	1	55	0.141	
147	7	1	82	0.131	
147	7	1	75	0.140	
147	7	1	72	0.125	
148	7	1	98	0.100	
148	7	1	148	0.023	
148	7	1	93	0.103	
148	7	1	96	0.091	
148	7	1	77	0.098	
149	7	1	63	0.186	
149	7	1	70	0.152	
149	7	1	160	0.109	
149	7	1	65	0.113	
149	7	1	85	0.101	
150	7	1	99	0.091	
150	7	1	116	0.084	
150	7	1	109	0.112	
150	7	1	80	0.115	
150	7	1	123	0.064	
151	7	1	116	0.073	
151	7	1	122	0.096	
151	7	1	139	0.082	
151	7	1	79	0.136	
151	7	1	160	0.075	
152	7	1	53	0.203	
152	7	1	91	0.126	
152	7	1	164	0.114	
152	7	1	64	0.106	
152	7	1	65	0.121	
153	7	1	124	0.070	
153	7	1	135	0.088	
153	7	1	223	0.077	
153	7	1	160	0.068	
153	7	1	128	0.066	
154	7	1	99	0.105	
154	7	1	160	0.115	
154	7	1	108	0.128	
154	7	1	140	0.085	
154	7	1	109	0.129	
155	7	1	106	0.103	
155	7	1	122	0.159	
155	7	1	157	0.136	
155	7	1	85	0.155	
155	7	1	72	0.117	
156	7	1	73	0.283	
156	7	1	48	0.353	
156	7	1	72	0.276	
156	7	1	84	0.285	
156	7	1	83	0.253	
157	7	1	167	0.067	
157	7	1	111	0.086	
157	7	1	134	0.092	
157	7	1	92	0.087	
157	7	1	144	0.072	
158	7	1	126	0.033	
158	7	1	165	0.079	
158	7	1	108	0.052	
158	7	1	153	0.030	
158	7	1	165	0.069	
159	7	1	75	0.202	
159	7	1	50	0.278	
159	7	1	50	0.289	
159	7	1	46	0.339	
159	7	1	48	0.307	
160	7	1	119	0.063	
160	7	1	117	0.096	
160	7	1	121	0.105	
160	7	1	122	0.108	
160	7	1	118	0.117	
161	7	1	53	0.293	
161	7	1	52	0.212	
161	7	1	53	0.297	
161	7	1	54	0.296	
161	7	1	52	0.180	
162	7	1	164	0.105	
162	7	1	116	0.119	
162	7	1	144	0.100	
162	7	1	175	0.087	
162	7	1	169	0.076	
163	7	1	184	0.051	
163	7	1	95	0.122	
163	7	1	184	0.103	
163	7	1	112	0.108	
163	7	1	114	0.114	
164	7	1	77	0.089	
164	7	1	75	0.150	
164	7	1	75	0.061	
164	7	1	80	0.088	
164	7	1	84	0.070	
165	7	1	120	0.072	
165	7	1	138	0.093	
165	7	1	104	0.088	
165	7	1	148	0.092	
165	7	1	150	0.089	
166	7	1	104	0.125	
166	7	1	89	0.126	
166	7	1	72	0.109	
166	7	1	120	0.097	
166	7	1	111	0.125	
167	7	1	63	0.059	
167	7	1	48	0.067	
167	7	1	90	0.078	
167	7	1	110	0.037	
167	7	1	56	0.076	
168	7	1	164	0.090	
168	7	1	118	0.103	
168	7	1	101	0.137	
168	7	1	114	0.123	
168	7	1	133	0.114	
169	7	1	153	0.071	
169	7	1	190	0.048	
169	7	1	131	0.040	
169	7	1	163	0.058	
169	7	1	147	0.056	
170	7	1	67	0.070	
170	7	1	104	0.114	
170	7	1	113	0.084	
170	7	1	125	0.075	
170	7	1	117	0.071	
171	7	1	157	0.076	
171	7	1	120	0.084	
171	7	1	138	0.113	
171	7	1	138	0.093	
171	7	1	131	0.121	
172	7	1	132	0.085	
172	7	1	127	0.077	
172	7	1	178	0.054	
172	7	1	95	0.080	
172	7	1	158	0.083	
173	7	1	123	0.094	
173	7	1	109	0.082	
173	7	1	116	0.113	
173	7	1	152	0.071	
173	7	1	137	0.048	
174	7	1	84	0.198	
174	7	1	70	0.124	
174	7	1	83	0.165	
174	7	1	93	0.153	
174	7	1	89	0.117	
175	7	1	147	0.058	
175	7	1	162	0.077	
175	7	1	65	0.070	
175	7	1	134	0.101	
175	7	1	164	0.065	
176	7	1	155	0.137	
176	7	1	114	0.060	
176	7	1	113	0.051	
176	7	1	130	0.081	
176	7	1	107	0.102	
177	7	1	85	0.092	
177	7	1	121	0.064	
177	7	1	159	0.059	
177	7	1	125	0.096	
177	7	1	189	0.088	
178	7	1	85	0.136	
178	7	1	114	0.142	
178	7	1	95	0.088	
178	7	1	199	0.120	
178	7	1	135	0.147	
179	7	1	108	0.090	
179	7	1	250	0.055	
179	7	1	137	0.099	
179	7	1	85	0.086	
179	7	1	149	0.055	
180	7	1	143	0.091	
180	7	1	209	0.068	
180	7	1	155	0.087	
180	7	1	76	0.086	
180	7	1	157	0.056	
181	7	1	168	0.105	
181	7	1	206	0.075	
181	7	1	125	0.100	
181	7	1	108	0.062	
181	7	1	197	0.064	
182	7	1	185	0.076	
182	7	1	167	0.047	
182	7	1	79	0.063	
182	7	1	145	0.064	
182	7	1	205	0.058	
183	7	1	119	0.056	
183	7	1	175	0.090	
183	7	1	193	0.057	
183	7	1	127	0.071	
183	7	1	130	0.079	
184	7	1	87	0.121	
184	7	1	84	0.139	
184	7	1	125	0.104	
184	7	1	122	0.083	
184	7	1	169	0.112	
185	7	1	92	0.141	
185	7	1	80	0.108	
185	7	1	55	0.132	
185	7	1	79	0.115	
185	7	1	90	0.094	
186	7	0	84	0.024	
186	7	1	155	0.075	
186	7	1	146	0.048	
186	7	1	131	0.068	
186	7	1	135	0.064	
187	7	1	169	0.053	
187	7	1	135	0.046	
187	7	1	155	0.091	
187	7	1	162	0.090	
187	7	1	112	0.076	
188	7	1	101	0.118	
188	7	1	93	0.117	
188	7	1	110	0.117	
188	7	1	108	0.121	
188	7	1	99	0.092	
189	7	1	129	0.044	
189	7	1	127	0.065	
189	7	1	158	0.046	
189	7	1	178	0.057	
189	7	1	134	0.098	
190	7	1	140	0.088	
190	7	1	160	0.073	
190	7	1	149	0.082	
190	7	1	136	0.047	
190	7	1	103	0.094	
191	7	1	133	0.066	
191	7	1	176	0.081	
191	7	1	179	0.080	
191	7	1	135	0.066	
191	7	1	197	0.072	
192	7	1	135	0.057	
192	7	1	146	0.036	
192	7	1	141	0.076	
192	7	1	157	0.056	
192	7	1	212	0.051	
193	7	1	139	0.096	
193	7	1	190	0.070	
193	7	1	179	0.090	
193	7	1	169	0.079	
193	7	1	180	0.088	
194	7	1	197	0.054	
194	7	1	107	0.093	
194	7	1	195	0.069	
194	7	1	169	0.052	
194	7	1	150	0.080	
195	7	1	132	0.091	
195	7	1	139	0.077	
195	7	1	128	0.027	
195	7	1	105	0.103	
195	7	1	141	0.079	
196	7	1	103	0.075	
196	7	1	66	0.102	
196	7	1	92	0.086	
196	7	1	95	0.034	
196	7	1	174	0.092	
197	7	1	128	0.109	
197	7	1	108	0.093	
197	7	1	105	0.106	
197	7	1	128	0.112	
197	7	1	124	0.104	
198	7	1	142	0.091	
198	7	1	177	0.047	
198	7	1	118	0.080	
198	7	1	172	0.047	
198	7	1	96	0.073	
199	7	1	113	0.065	
199	7	1	185	0.080	
199	7	1	232	0.077	
199	7	1	170	0.077	
199	7	1	140	0.076	
200	7	1	132	0.134	
200	7	1	112	0.144	
200	7	1	94	0.122	
200	7	1	99	0.115	
200	7	1	102	0.165	
201	7	1	75	0.092	
201	7	1	60	0.109	
201	7	1	107	0.090	
201	7	1	84	0.096	
201	7	1	91	0.071	
202	7	1	101	0.193	
202	7	1	110	0.157	
202	7	1	83	0.108	
202	7	1	75	0.185	
202	7	1	106	0.143	
203	7	1	150	0.026	
203	7	1	105	0.069	
203	7	1	143	0.063	
203	7	1	93	0.054	
203	7	1	68	0.084	
204	7	1	158	0.080	
204	7	1	115	0.080	
204	7	1	103	0.087	
204	7	1	57	0.085	
204	7	1	87	0.074	
205	7	1	107	0.077	
205	7	1	150	0.090	
205	7	1	190	0.066	
205	7	1	145	0.077	
205	7	1	154	0.076	
206	7	1	109	0.107	
206	7	1	194	0.032	
206	7	1	42	0.052	
206	7	1	119	0.087	
206	7	1	84	0.086	
207	7	1	195	0.049	
207	7	1	123	0.069	
207	7	1	137	0.078	
207	7	1	141	0.064	
207	7	1	143	0.045	
208	7	1	170	0.104	
208	7	1	102	0.084	
208	7	1	92	0.082	
208	7	1	124	0.053	
208	7	1	179	0.059	
209	7	1	52	0.161	
209	7	1	51	0.150	
209	7	1	49	0.136	
209	7	1	55	0.197	
209	7	1	88	0.157	
210	7	1	122	0.081	
210	7	1	166	0.095	
210	7	1	112	0.096	
210	7	1	172	0.084	
210	7	1	151	0.077	
211	7	1	137	0.059	
211	7	1	187	0.054	
211	7	1	169	0.042	
211	7	1	152	0.064	
211	7	1	117	0.054	
212	7	1	73	0.122	
212	7	1	70	0.125	
212	7	1	82	0.134	
212	7	1	55	0.130	
212	7	1	57	0.136	
213	7	1	147	0.119	
213	7	1	100	0.108	
213	7	1	137	0.100	
213	7	1	133	0.108	
213	7	1	125	0.071	
214	7	1	131	0.079	
214	7	1	140	0.071	
214	7	1	123	0.063	
214	7	1	154	0.071	
214	7	1	140	0.077	
215	7	1	85	0.083	
215	7	1	73	0.141	
215	7	1	147	0.075	
215	7	1	145	0.118	
215	7	1	114	0.068	
216	7	1	151	0.072	
216	7	1	101	0.108	
216	7	1	101	0.122	
216	7	1	95	0.112	
216	7	1	103	0.131	
217	7	1	159	0.094	
217	7	1	23	0.165	
217	7	1	100	0.084	
217	7	0	23	0.005	
217	7	1	29	0.006	
218	7	1	101	0.108	
218	7	1	138	0.094	
218	7	1	111	0.090	
218	7	1	143	0.114	
218	7	1	106	0.092	
219	7	1	119	0.158	
219	7	1	214	0.108	
219	7	1	129	0.089	
219	7	1	100	0.083	
219	7	1	95	0.109	
220	7	1	183	0.065	
220	7	1	92	0.066	
220	7	1	134	0.084	
220	7	1	86	0.053	
220	7	1	99	0.065	
221	7	1	134	0.047	
221	7	1	188	0.058	
221	7	1	185	0.049	
221	7	0	53	0.014	
221	7	1	152	0.034	
222	7	1	169	0.080	
222	7	1	169	0.111	
222	7	1	85	0.077	
222	7	1	79	0.074	
222	7	1	122	0.035	
223	7	1	133	0.083	
223	7	1	105	0.043	
223	7	1	190	0.094	
223	7	1	108	0.077	
223	7	1	121	0.119	
224	7	1	103	0.086	
224	7	1	88	0.106	
224	7	1	131	0.079	
224	7	1	133	0.071	
224	7	1	60	0.130	
225	7	1	150	0.083	
225	7	1	90	0.098	
225	7	1	68	0.114	
225	7	1	99	0.071	
225	7	1	125	0.052	
226	7	1	105	0.137	
226	7	1	137	0.088	
226	7	1	69	0.106	
226	7	1	96	0.126	
226	7	1	66	0.113	
227	7	1	108	0.053	
227	7	1	203	0.080	
227	7	1	112	0.127	
227	7	1	174	0.101	
227	7	1	145	0.096	
228	7	1	87	0.064	
228	7	1	99	0.060	
228	7	1	211	0.059	
228	7	1	113	0.064	
228	7	1	95	0.067	
229	7	1	139	0.076	
229	7	1	128	0.079	
229	7	1	129	0.074	
229	7	1	129	0.100	
229	7	1	129	0.101	
230	7	1	218	0.060	
230	7	1	204	0.054	
230	7	1	133	0.068	
230	7	1	191	0.043	
230	7	1	104	0.060	
231	7	1	72	0.123	
231	7	1	82	0.073	
231	7	1	66	0.099	
231	7	1	76	0.148	
231	7	1	78	0.114	
232	7	1	74	0.131	
232	7	1	98	0.122	
232	7	1	112	0.089	
232	7	1	104	0.108	
232	7	1	138	0.078	
233	7	1	51	0.247	
233	7	1	48	0.247	
233	7	1	64	0.245	
233	7	1	51	0.246	
233	7	1	50	0.247	
234	7	1	173	0.112	
234	7	1	128	0.111	
234	7	1	84	0.105	
234	7	1	106	0.121	
234	7	1	130	0.112	
235	7	1	162	0.082	
235	7	1	135	0.089	
235	7	1	161	0.033	
235	7	1	172	0.083	
235	7	1	182	0.075	
236	7	1	67	0.195	
236	7	1	53	0.195	
236	7	1	59	0.143	
236	7	1	67	0.201	
236	7	1	65	0.199	
237	7	1	143	0.068	
237	7	1	169	0.072	
237	7	1	160	0.049	
237	7	1	140	0.036	
237	7	1	132	0.072	
238	7	1	139	0.070	
238	7	1	117	0.094	
238	7	1	133	0.106	
238	7	1	137	0.085	
238	7	1	111	0.070	
239	7	1	98	0.212	
239	7	1	97	0.171	
239	7	1	76	0.206	
239	7	1	79	0.183	
239	7	1	146	0.099	
240	7	1	76	0.175	
240	7	1	69	0.181	
240	7	1	95	0.168	
240	7	1	94	0.166	
240	7	1	62	0.171	
241	7	1	124	0.080	
241	7	1	94	0.066	
241	7	1	169	0.090	
241	7	1	134	0.113	
241	7	1	195	0.091	
242	7	1	125	0.092	
242	7	1	169	0.094	
242	7	1	145	0.083	
242	7	1	124	0.105	
242	7	1	119	0.088	
243	7	1	131	0.071	
243	7	1	176	0.066	
243	7	1	46	0.100	
243	7	1	65	0.102	
243	7	1	40	0.113	
244	7	1	136	0.058	
244	7	1	175	0.050	
244	7	1	147	0.062	
244	7	1	124	0.052	
244	7	1	155	0.053	
245	7	1	147	0.048	
245	7	1	212	0.094	
245	7	1	113	0.076	
245	7	1	177	0.040	
245	7	1	115	0.088	
246	7	1	130	0.097	
246	7	1	158	0.057	
246	7	1	165	0.047	
246	7	1	130	0.040	
246	7	1	186	0.085	
247	7	1	103	0.133	
247	7	1	66	0.101	
247	7	1	65	0.189	
247	7	1	60	0.207	
247	7	1	68	0.138	
248	7	1	111	0.095	
248	7	1	106	0.089	
248	7	1	142	0.048	
248	7	1	148	0.041	
248	7	1	98	0.081	
249	7	1	156	0.089	
249	7	1	147	0.014	
249	7	1	148	0.032	
249	7	1	85	0.042	
249	7	0	72	0.000	
250	7	1	173	0.048	
250	7	1	154	0.026	
250	7	1	209	0.021	
250	7	1	250	0.066	
250	7	1	250	0.022	
251	7	1	140	0.091	
251	7	1	100	0.115	
251	7	1	87	0.048	
251	7	1	91	0.046	
251	7	1	84	0.100	
252	7	1	61	0.110	
252	7	1	75	0.077	
252	7	1	65	0.102	
252	7	1	100	0.062	
252	7	1	72	0.086	
253	7	1	132	0.088	
253	7	1	50	0.120	
253	7	1	90	0.088	
253	7	1	55	0.101	
253	7	1	106	0.096	
254	7	1	136	0.101	
254	7	1	95	0.103	
254	7	1	84	0.150	
254	7	1	99	0.133	
254	7	1	154	0.089	
255	7	1	80	0.119	
255	7	1	172	0.052	
255	7	1	67	0.097	
255	7	1	136	0.058	
255	7	1	108	0.086	
256	7	1	167	0.054	
256	7	1	134	0.083	
256	7	1	109	0.080	
256	7	1	128	0.076	
256	7	0	64	0.011	
257	7	1	69	0.200	
257	7	1	70	0.213	
257	7	1	69	0.213	
257	7	1	62	0.260	
257	7	1	81	0.236	
258	7	1	137	0.056	
258	7	1	105	0.080	
258	7	1	209	0.061	
258	7	1	245	0.021	
258	7	1	146	0.062	
259	7	1	53	0.093	
259	7	1	73	0.093	
259	7	1	76	0.151	
259	7	1	50	0.196	
259	7	1	69	0.164	
260	7	1	187	0.084	
260	7	1	120	0.069	
260	7	1	139	0.099	
260	7	1	189	0.062	
260	7	1	245	0.080	
261	7	1	125	0.080	
261	7	1	112	0.081	
261	7	1	95	0.098	
261	7	1	147	0.069	
261	7	1	113	0.090	
262	7	1	217	0.058	
262	7	1	165	0.072	
262	7	1	200	0.071	
262	7	1	155	0.082	
262	7	1	158	0.034	
263	7	1	169	0.125	
263	7	1	121	0.125	
263	7	1	127	0.115	
263	7	1	121	0.102	
263	7	1	123	0.106	
264	7	1	116	0.081	
264	7	1	126	0.113	
264	7	1	89	0.078	
264	7	1	147	0.088	
264	7	1	187	0.068	
265	7	1	183	0.019	
265	7	1	228	0.060	
265	7	1	177	0.067	
265	7	1	212	0.052	
265	7	1	105	0.085	
266	7	1	149	0.054	
266	7	1	245	0.101	
266	7	1	193	0.066	
266	7	1	123	0.065	
266	7	1	136	0.087	
267	7	1	138	0.091	
267	7	1	183	0.084	
267	7	1	160	0.076	
267	7	1	145	0.092	
267	7	1	250	0.082	
268	7	1	250	0.050	
268	7	1	200	0.057	
268	7	1	177	0.053	
268	7	1	206	0.043	
268	7	1	174	0.055	
269	7	1	95	0.101	
269	7	1	137	0.087	
269	7	1	80	0.059	
269	7	1	83	0.117	
269	7	1	104	0.068	
270	7	1	82	0.098	
270	7	1	87	0.084	
270	7	1	55	0.117	
270	7	1	54	0.188	
270	7	1	78	0.110	
271	7	1	94	0.040	
271	7	1	109	0.084	
271	7	1	114	0.029	
271	7	1	113	0.054	
271	7	1	166	0.046	
272	7	1	156	0.056	
272	7	1	79	0.027	
272	7	1	189	0.052	
272	7	1	232	0.065	
272	7	1	222	0.056	
273	7	1	186	0.114	
273	7	1	161	0.056	
273	7	1	250	0.078	
273	7	1	161	0.038	
273	7	1	237	0.065	
274	7	1	57	0.164	
274	7	1	76	0.148	
274	7	1	57	0.164	
274	7	1	57	0.164	
274	7	1	56	0.167	
275	7	1	171	0.046	
275	7	1	176	0.054	
275	7	1	241	0.057	
275	7	0	146	0.027	
275	7	1	207	0.054	
276	7	1	50	0.023	
276	7	1	109	0.102	
276	7	1	132	0.031	
276	7	1	85	0.073	
276	7	1	189	0.050	
277	7	1	118	0.063	
277	7	1	118	0.068	
277	7	1	132	0.103	
277	7	1	139	0.113	
277	7	1	146	0.087	
278	7	1	225	0.059	
278	7	1	142	0.119	
278	7	1	123	0.073	
278	7	1	102	0.099	
278	7	1	143	0.105	
279	7	1	143	0.049	
279	7	0	120	0.026	
279	7	1	114	0.063	
279	7	1	226	0.040	
279	7	1	127	0.048	
280	7	1	144	0.091	
280	7	1	112	0.101	
280	7	1	118	0.087	
280	7	1	122	0.093	
280	7	1	125	0.046	
281	7	1	138	0.044	
281	7	1	149	0.049	
281	7	1	139	0.083	
281	7	1	144	0.068	
281	7	1	140	0.093	
282	7	1	69	0.080	
282	7	1	236	0.079	
282	7	1	131	0.098	
282	7	1	250	0.074	
282	7	1	223	0.031	
283	7	1	95	0.070	
283	7	1	70	0.066	
283	7	1	59	0.053	
283	7	1	64	0.044	
283	7	1	80	0.052	
284	7	1	105	0.063	
284	7	1	184	0.075	
284	7	1	97	0.099	
284	7	1	107	0.110	
284	7	1	111	0.081	
285	7	0	129	0.028	
285	7	1	221	0.066	
285	7	1	197	0.051	
285	7	1	250	0.044	
285	7	1	250	0.051	
286	7	1	119	0.029	
286	7	1	136	0.065	
286	7	1	113	0.068	
286	7	1	129	0.022	
286	7	1	124	0.073	
287	7	1	250	0.073	
287	7	0	35	0.000	
287	7	1	223	0.063	
287	7	1	173	0.046	
287	7	1	188	0.087	
288	7	1	153	0.086	
288	7	1	59	0.039	
288	7	1	153	0.018	
288	7	1	99	0.064	
288	7	1	47	0.102	
289	7	1	99	0.071	
289	7	1	102	0.077	
289	7	1	45	0.144	
289	7	1	72	0.097	
289	7	1	133	0.071	
290	7	1	70	0.033	
290	7	1	209	0.071	
290	7	0	103	0.001	
290	7	1	149	0.062	
290	7	1	159	0.044	
291	7	1	98	0.212	
291	7	1	52	0.204	
291	7	1	71	0.202	
291	7	1	52	0.223	
291	7	1	50	0.138	
292	7	1	119	0.081	
292	7	1	57	0.071	
292	7	1	76	0.063	
292	7	1	138	0.070	
292	7	1	103	0.076	
293	7	1	193	0.082	
293	7	1	178	0.051	
293	7	1	81	0.037	
293	7	1	238	0.054	
293	7	1	146	0.082	
294	7	1	159	0.080	
294	7	1	116	0.074	
294	7	1	120	0.090	
294	7	1	162	0.069	
294	7	1	106	0.090	
295	7	1	149	0.078	
295	7	1	187	0.073	
295	7	1	152	0.072	
295	7	1	225	0.040	
295	7	1	171	0.054	
296	7	1	133	0.129	
296	7	1	139	0.151	
296	7	1	86	0.085	
296	7	1	113	0.129	
296	7	1	112	0.108	
297	7	1	158	0.031	
297	7	1	228	0.054	
297	7	1	230	0.034	
297	7	1	167	0.038	
297	7	1	245	0.045	
298	7	1	139	0.081	
298	7	1	128	0.048	
298	7	1	154	0.069	
298	7	1	184	0.051	
298	7	1	156	0.088	
299	7	1	140	0.064	
299	7	1	127	0.073	
299	7	1	138	0.072	
299	7	1	176	0.058	
299	7	1	195	0.090	
0	8	1	87	0.154	
0	8	1	88	0.130	
0	8	1	97	0.121	
0	8	1	99	0.153	
0	8	1	40	0.067	
1	8	1	77	0.214	
1	8	1	87	0.096	
1	8	1	77	0.246	
1	8	1	82	0.198	
1	8	1	93	0.170	
2	8	1	77	0.124	
2	8	1	31	0.131	
2	8	1	76	0.122	
2	8	1	91	0.010	
2	8	1	80	0.064	
3	8	1	80	0.239	
3	8	1	73	0.236	
3	8	1	72	0.184	
3	8	1	62	0.255	
3	8	1	67	0.134	
4	8	1	104	0.110	
4	8	1	103	0.104	
4	8	1	113	0.086	
4	8	1	101	0.096	
4	8	1	84	0.121	
5	8	1	60	0.299	
5	8	1	60	0.298	
5	8	1	60	0.285	
5	8	1	60	0.285	
5	8	1	59	0.215	
6	8	1	85	0.145	
6	8	1	96	0.156	
6	8	1	89	0.126	
6	8	1	87	0.167	
6	8	1	115	0.156	
7	8	1	72	0.137	
7	8	1	90	0.101	
7	8	1	71	0.113	
7	8	1	78	0.127	
7	8	1	79	0.094	
8	8	1	74	0.128	
8	8	1	76	0.115	
8	8	1	74	0.093	
8	8	1	73	0.172	
8	8	1	72	0.154	
9	8	1	62	0.266	
9	8	1	62	0.266	
9	8	1	61	0.311	
9	8	1	60	0.238	
9	8	1	61	0.249	
10	8	1	66	0.242	
10	8	1	61	0.242	
10	8	1	65	0.174	
10	8	1	66	0.176	
10	8	1	67	0.200	
11	8	1	60	0.369	
11	8	1	60	0.369	
11	8	1	60	0.369	
11	8	1	61	0.321	
11	8	1	60	0.369	
12	8	1	93	0.167	
12	8	1	104	0.132	
12	8	1	94	0.220	
12	8	1	108	0.185	
12	8	1	96	0.143	
13	8	1	90	0.090	
13	8	1	76	0.131	
13	8	1	73	0.117	
13	8	1	89	0.122	
13	8	1	80	0.108	
14	8	1	65	0.322	
14	8	1	64	0.330	
14	8	1	64	0.280	
14	8	1	65	0.300	
14	8	1	68	0.283	
15	8	1	68	0.259	
15	8	1	75	0.273	
15	8	1	65	0.325	
15	8	1	73	0.260	
15	8	1	69	0.304	
16	8	1	90	0.221	
16	8	1	89	0.183	
16	8	1	75	0.229	
16	8	1	75	0.153	
16	8	1	75	0.152	
17	8	1	67	0.347	
17	8	1	76	0.347	
17	8	1	75	0.322	
17	8	1	75	0.342	
17	8	1	75	0.343	
18	8	1	60	0.290	
18	8	1	61	0.357	
18	8	1	61	0.374	
18	8	1	61	0.338	
18	8	1	60	0.385	
19	8	1	98	0.125	
19	8	1	84	0.155	
19	8	1	92	0.162	
19	8	1	93	0.125	
19	8	1	90	0.134	
20	8	1	61	0.365	
20	8	1	62	0.346	
20	8	1	60	0.353	
20	8	1	60	0.353	
20	8	1	60	0.353	
21	8	1	65	0.289	
21	8	1	64	0.311	
21	8	1	65	0.356	
21	8	1	63	0.317	
21	8	1	64	0.346	
22	8	1	70	0.170	
22	8	1	78	0.176	
22	8	1	81	0.139	
22	8	1	79	0.185	
22	8	1	78	0.150	
23	8	1	77	0.196	
23	8	1	73	0.173	
23	8	1	77	0.085	
23	8	1	75	0.144	
23	8	1	73	0.068	
24	8	1	81	0.131	
24	8	1	105	0.159	
24	8	1	79	0.219	
24	8	1	87	0.136	
24	8	1	95	0.093	
25	8	1	60	0.336	
25	8	1	60	0.336	
25	8	1	60	0.336	
25	8	1	60	0.336	
25	8	1	60	0.336	
26	8	1	63	0.192	
26	8	1	71	0.214	
26	8	1	69	0.248	
26	8	1	65	0.192	
26	8	1	66	0.222	
27	8	1	67	0.180	
27	8	1	67	0.180	
27	8	1	67	0.180	
27	8	1	70	0.161	
27	8	1	67	0.180	
28	8	1	60	0.367	
28	8	1	61	0.354	
28	8	1	60	0.350	
28	8	1	71	0.369	
28	8	1	62	0.376	
29	8	1	73	0.055	
29	8	1	67	0.008	
29	8	1	75	0.060	
29	8	1	93	0.117	
29	8	1	59	0.095	
30	8	1	88	0.236	
30	8	1	87	0.126	
30	8	1	83	0.272	
30	8	1	76	0.248	
30	8	1	77	0.192	
31	8	1	75	0.290	
31	8	1	73	0.325	
31	8	1	65	0.325	
31	8	1	70	0.327	
31	8	1	74	0.338	
32	8	1	61	0.237	
32	8	1	60	0.324	
32	8	1	60	0.288	
32	8	1	60	0.288	
32	8	1	62	0.315	
33	8	1	65	0.057	
33	8	1	56	0.071	
33	8	1	60	0.054	
33	8	1	58	0.085	
33	8	1	62	0.071	
34	8	1	69	0.266	
34	8	1	68	0.268	
34	8	1	61	0.217	
34	8	1	60	0.209	
34	8	1	69	0.265	
35	8	1	85	0.111	
35	8	1	77	0.101	
35	8	1	78	0.091	
35	8	1	75	0.119	
35	8	1	73	0.101	
36	8	1	63	0.286	
36	8	1	63	0.193	
36	8	1	60	0.258	
36	8	1	63	0.190	
36	8	1	63	0.207	
37	8	1	90	0.119	
37	8	1	99	0.152	
37	8	1	90	0.135	
37	8	1	90	0.107	
37	8	1	94	0.143	
38	8	1	93	0.124	
38	8	1	112	0.108	
38	8	1	89	0.144	
38	8	1	98	0.100	
38	8	1	100	0.112	
39	8	1	84	0.056	
39	8	1	86	0.062	
39	8	1	81	0.078	
39	8	1	74	0.082	
39	8	1	74	0.082	
40	8	1	59	0.341	
40	8	1	59	0.341	
40	8	1	59	0.340	
40	8	1	59	0.341	
40	8	1	59	0.340	
41	8	1	60	0.364	
41	8	1	59	0.305	
41	8	1	59	0.290	
41	8	1	60	0.364	
41	8	1	59	0.305	
42	8	1	59	0.643	
42	8	1	59	0.643	
42	8	1	59	0.643	
42	8	1	59	0.643	
42	8	1	59	0.643	
